zcta,Num Eligible,Num Ineligible
30124,516,591
30125,4185,4796
30126,5940,10975
30127,7386,16041
30132,5680,10387
30134,6278,10257
30135,9453,14624
30137,201,342
30139,727,967
30141,2880,5267
30143,4096,5361
30144,6368,13555
30145,1197,1857
30147,726,832
30148,277,359
30149,283,324
30152,5340,10848
30153,3049,3942
30157,6169,11326
30161,6012,6900
30165,7136,8175
30168,3911,7111
30170,525,623
30171,491,805
30173,1070,1226
30175,1105,1431
30176,1224,1403
30177,85,110
30178,547,900
30179,2845,3895
30180,6013,8322
30182,445,545
30183,533,1760
30184,912,1751
30185,635,835
30187,1277,1972
30188,6401,19489
30189,3638,11210
30204,2307,2475
30205,450,892
30206,557,597
30213,7768,8882
30214,3393,8458
30215,4234,9469
30216,378,405
30217,1731,1746
30218,360,364
30220,700,1365
30222,791,798
30223,6855,7357
30224,4802,5152
30228,7981,9842
30229,2,4
30230,1733,1771
30233,4606,5117
30234,350,398
30236,9657,8231
30238,7900,6758
30240,5754,5805
30241,4872,4916
30248,3695,6394
30250,150,129
30251,426,432
30252,6193,11071
30253,7762,13992
30256,508,545
30257,829,890
30258,471,506
30259,396,939
30260,5911,4167
30263,6803,16121
30265,4124,9787
30268,1700,2351
30269,4168,10391
30272,4,5
30273,3456,3080
30274,7309,5177
30275,5,12
30276,2090,4868
30277,2388,5667
30281,9385,15992
30284,6,6
30285,125,134
30286,4339,4656
30288,1520,1490
30289,5,12
30290,978,2438
30291,4999,5424
30292,1144,1228
30293,506,510
30294,6676,8472
30295,832,893
30296,5608,4529
30297,6370,4398
30303,1546,2968
30305,3524,11704
30306,3419,8226
30307,2847,5918
30308,3604,7124
30309,4367,11800
30310,6224,5699
30311,8263,5883
30312,4379,7768
30313,1979,2467
30314,5069,3609
30315,5658,10919
30316,4586,8660
30317,1721,3720
30318,10992,17568
30319,4416,13495
30322,368,796
30324,3718,11722
30326,1055,3503
30327,2863,9762
30328,4192,15217
30329,3424,7901
30331,13446,11364
30332,584,517
30334,5,9
30336,239,278
30337,2373,2543
30338,3667,11077
30339,4613,8699
30340,3922,7396
30341,3939,9672
30342,3558,12516
30344,7120,7601
30345,3227,6218
30346,548,1646
30349,15860,15754
30350,3730,13521
30354,2901,4463
30360,1751,4691
30363,449,1490
30401,2845,1856
30410,331,224
30411,937,635
30412,25,17
30413,278,224
30414,6,4
30415,1336,1419
30417,2232,1514
30420,394,263
30421,674,457
30423,19,13
30425,289,213
30426,187,154
30427,2152,1589
30428,561,379
30429,56,38
30434,1113,903
30436,2395,1619
30439,2118,1383
30441,394,286
30442,1741,1413
30445,659,447
30446,262,278
30448,9,6
30449,14,15
30450,437,463
30451,9,6
30452,271,284
30453,1830,1241
30454,146,95
30455,119,125
30456,413,335
30457,1228,802
30458,8555,9080
30460,6,6
30461,2915,3095
30464,15,10
30467,2112,2242
30470,173,116
30471,951,634
30473,531,360
30474,3445,2335
30477,537,436
30501,4832,5760
30504,4449,5303
30506,6145,9800
30507,4962,5914
30510,1560,1567
30511,593,589
30512,3907,5217
30513,1995,2585
30516,353,350
30517,2422,3429
30518,5678,12393
30519,5665,12008
30520,792,787
30521,943,936
30522,195,253
30523,2464,2462
30525,1373,1833
30527,751,895
30528,4130,5515
30529,1854,2343
30530,1112,1336
30531,2099,2087
30533,4592,6122
30534,5129,7226
30535,1515,1505
30536,1472,1907
30537,256,342
30538,552,548
30539,19,24
30540,3257,4219
30541,286,371
30542,6109,7280
30543,823,959
30545,155,207
30546,1318,1761
30547,603,599
30548,3284,4628
30549,4334,5635
30552,298,397
30553,1421,1411
30554,1415,1591
30555,352,457
30557,930,924
30558,921,1059
30559,790,1023
30560,862,1121
30562,96,128
30563,1043,1035
30564,773,964
30565,708,948
30566,1407,1677
30567,696,904
30568,371,496
30571,561,749
30572,206,272
30573,25,33
30575,234,295
30576,458,611
30577,4145,4115
30581,15,20
30582,972,1297
30597,290,388
30598,8,8
30601,5057,5684
30602,264,295
30605,8774,9802
30606,9232,10709
30607,2159,2490
30609,617,688
30619,230,397
30620,2296,3164
30621,933,1533
30622,1718,2646
30623,16,18
30624,419,705
30625,429,498
30627,329,568
30628,1047,1810
30629,709,1226
30630,345,596
30631,316,259
30633,1257,2147
30634,357,529
30635,2203,3801
30639,3,3
30641,341,401
30642,2023,3499
30643,3039,3017
30646,1103,1892
30648,393,680
30650,2298,2735
30655,4672,5490
30656,2953,3483
30660,197,190
30662,1635,1713
30663,550,647
30664,3,2
30665,16,28
30666,1600,2236
30667,111,192
30668,349,283
30669,483,814
30673,1485,1204
30677,2948,5098
30678,182,290
30680,7039,9172
30683,1283,1711
30701,7004,9063
30705,5634,7297
30707,2837,3364
30708,63,82
30710,1203,1214
30711,551,713
30720,4767,4806
30721,9237,9385
30724,6,8
30725,852,1010
30726,16,19
30728,3363,3987
30730,326,387
30731,415,492
30733,349,449
30734,629,815
30735,1052,1283
30736,7763,9190
30738,709,841
30739,1134,1344
30740,1453,1472
30741,5437,6437
30742,1381,1637
30746,223,289
30747,2688,3187
30750,725,860
30751,16,20
30752,1719,2039
30753,1365,1618
30755,1741,1875
30756,9,9
30757,285,338
30802,667,1567
30803,157,128
30805,538,463
30807,26,21
30808,919,746
30809,5017,11890
30810,405,329
30812,24,21
30813,4962,11218
30814,965,2158
30815,7735,6788
30816,421,341
30817,1505,1221
30818,101,82
30820,240,195
30821,157,128
30822,8,6
30823,351,285
30824,3434,2797
30828,808,655
30830,3044,2469
30833,787,639
30901,3085,2693
30904,4669,4066
30905,1593,1406
30906,11249,9883
30907,5960,11045
30909,9257,8154
30912,0,0
31001,903,589
31002,587,383
31003,22,24
31004,0,0
31005,3162,4332
31006,854,735
31007,154,133
31008,3477,4050
31009,277,181
31011,181,118
31012,523,341
31014,2680,1774
31015,3754,3231
31016,288,315
31017,331,327
31018,529,429
31019,505,330
31020,346,372
31021,6052,3949
31022,327,213
31023,2974,1958
31024,3659,4023
31025,254,348
31027,2077,1355
31028,960,1315
31029,3069,3374
31030,3124,3434
31031,1015,1116
31032,2509,2758
31033,397,437
31034,6,7
31035,238,193
31036,1696,2316
31037,747,505
31038,140,160
31039,9,8
31041,136,117
31042,265,291
31044,457,502
31045,13,10
31046,599,658
31047,2601,3563
31049,362,236
31050,151,166
31051,15,13
31052,1625,1603
31054,277,305
31055,1277,866
31057,318,274
31058,348,300
31060,318,211
31061,7471,8209
31063,951,819
31064,1674,1967
31065,225,151
31066,195,212
31067,34,27
31068,869,748
31069,3538,4829
31070,142,123
31071,200,181
31072,263,176
31075,552,360
31076,560,482
31077,212,140
31078,592,651
31079,539,354
31081,45,39
31082,2079,1692
31083,31,21
31084,9,6
31085,165,194
31087,1811,1489
31088,8786,12036
31089,933,752
31090,170,187
31091,825,716
31092,1114,958
31093,4408,6038
31094,212,172
31096,1450,951
31097,236,254
31098,425,582
31201,1668,1593
31204,5735,5478
31206,4983,4760
31207,284,271
31210,6611,6380
31211,2893,2954
31216,3079,2941
31217,3271,3284
31220,2800,2708
31301,712,760
31302,1256,1650
31303,417,443
31305,778,1021
31307,203,215
31308,1425,1519
31309,165,176
31312,4303,4567
31313,7244,7730
31314,487,520
31315,1164,1242
31316,2149,2293
31318,102,108
31320,1710,1825
31321,1223,1303
31322,4161,7223
31323,271,299
31324,5893,6289
31326,3959,4202
31327,24,31
31328,430,962
31329,1720,1826
31331,1099,1443
31333,24,26
31401,4844,4620
31404,6329,6662
31405,7732,7959
31406,6134,8041
31407,2628,5883
31408,1548,3234
31409,146,134
31410,2976,6661
31411,1173,2626
31415,2370,2189
31419,11167,11663
31421,8,18
31501,2769,2099
31503,4409,3342
31510,1951,1479
31512,404,306
31513,3307,2242
31516,3066,2324
31518,141,100
31519,700,528
31520,4017,5272
31522,2984,3916
31523,2615,3432
31524,0,0
31525,5084,6672
31527,154,202
31532,141,95
31533,3297,2499
31535,2465,1868
31537,2066,1590
31539,2941,1994
31542,514,390
31543,1027,781
31544,144,97
31545,3294,2234
31546,1386,940
31547,374,491
31548,3950,5185
31549,325,220
31550,157,119
31551,184,139
31552,230,175
31553,1015,770
31554,1480,1122
31555,599,407
31556,7,5
31557,640,484
31558,3772,4951
31560,575,390
31561,35,45
31562,441,334
31563,253,172
31564,3,3
31565,361,474
31566,672,524
31567,147,111
31568,204,268
31569,964,1265
31599,225,152
31601,6748,5593
31602,7530,6203
31605,4944,4098
31606,812,673
31620,2332,1763
31622,403,304
31623,30,23
31624,314,238
31625,242,183
31626,691,572
31627,47,36
31629,194,147
31630,107,81
31631,104,78
31632,2940,2419
31634,1119,848
31635,1311,994
31636,2087,1696
31637,659,506
31638,203,153
31639,2217,1676
31641,417,332
31642,935,709
31643,1994,1507
31645,1040,799
31647,755,571
31648,184,139
31649,144,109
31650,621,471
31698,343,284
31699,153,127
31701,3803,3417
31704,20,18
31705,6258,5560
31707,5165,4642
31709,3076,2649
31711,179,154
31712,233,197
31714,1428,1083
31716,599,389
31719,1853,1596
31720,86,69
31721,4125,3697
31722,107,90
31727,3,2
31730,2042,1327
31733,339,256
31735,139,120
31738,466,389
31743,90,79
31744,639,529
31747,37,31
31749,544,411
31750,3937,2976
31753,5,4
31756,192,160
31757,2283,1905
31763,5866,5272
31764,221,191
31765,520,402
31768,4682,3906
31771,1179,984
31772,89,74
31773,833,652
31774,1449,1096
31775,603,474
31778,540,431
31779,1982,1289
31780,360,310
31781,306,255
31783,228,172
31784,146,95
31787,314,279
31788,2293,1912
31789,304,254
31790,419,317
31791,2388,1994
31792,4966,4115
31793,1924,1454
31794,6034,4560
31795,419,326
31796,322,269
31798,237,179
31801,549,477
31803,972,837
31804,1181,1017
31805,498,523
31806,860,741
31807,566,488
31808,1709,1561
31810,30,26
31811,1247,1074
31812,91,78
31814,18,16
31815,624,537
31816,968,969
31820,2423,2455
31821,51,44
31822,1024,947
31823,142,123
31824,297,256
31825,451,389
31826,400,344
31827,345,297
31829,293,293
31830,402,403
31831,760,655
31832,33,29
31833,1337,1288
31836,188,162
31901,1345,1417
31903,3907,4118
31904,6976,7352
31905,2660,2804
31906,4123,4346
31907,11430,12047
31909,7315,7710
32003,4001,6744
32008,1084,858
32009,543,784
32011,2651,3824
32013,0,0
32024,3979,3569
32025,4325,3953
32026,367,336
32033,996,969
32034,6453,9308
32038,2004,1831
32040,1346,1941
32043,4191,7017
32044,318,296
32046,1628,2349
32052,1706,1281
32053,770,578
32054,2526,2309
32055,3286,3003
32058,861,797
32059,523,393
32060,4460,3348
32061,72,66
32062,513,385
32063,2429,3503
32064,1513,1136
32065,5515,9294
32066,1381,1037
32068,7890,13293
32071,777,583
32072,30,43
32073,5975,10071
32079,71,120
32080,2136,6546
32081,2356,7530
32082,2920,9696
32083,519,474
32084,3454,10256
32086,5055,7670
32087,931,1342
32091,3491,3236
32092,4046,13263
32094,575,440
32095,1522,5053
32096,558,451
32097,3985,5747
32102,495,640
32110,1309,2275
32112,1551,1509
32113,1205,1370
32114,7883,8299
32117,6367,6704
32118,4032,4394
32119,5048,6013
32124,1933,2079
32127,6732,8018
32128,3488,4707
32129,4846,5771
32130,1013,1267
32131,1000,973
32132,1839,2190
32133,61,77
32134,1500,1698
32136,1273,2180
32137,6898,11983
32139,292,284
32140,376,370
32141,4029,4799
32145,1166,1135
32147,254,248
32148,2284,2222
32157,106,103
32159,4834,9500
32162,8631,16530
32163,4674,9566
32164,7370,12801
32168,6304,7708
32169,2383,2839
32174,11771,12665
32176,3249,3421
32177,5280,5138
32179,1730,2055
32180,706,888
32181,469,456
32182,4,5
32187,347,338
32189,1224,1191
32190,205,257
32192,19,21
32193,204,198
32195,649,880
32202,1718,722
32203,0,0
32204,2050,1525
32205,6703,5976
32206,4846,1920
32207,5407,10190
32208,8820,3494
32209,9715,3849
32210,14709,13568
32211,6052,7853
32212,314,283
32216,6506,11932
32217,3168,5537
32218,11695,14173
32219,2847,2683
32220,3103,1782
32221,6510,6381
32222,2366,2867
32223,3949,6901
32224,5673,12610
32225,8391,14014
32226,3542,4292
32227,508,949
32228,29,55
32233,3205,5983
32234,1230,1648
32244,13584,13000
32246,8179,15358
32250,4021,7713
32254,3853,1531
32256,7209,16743
32257,6390,11167
32258,5591,10740
32259,5798,18864
32266,966,1802
32277,5876,7625
32301,7032,5459
32303,9021,11215
32304,11644,9378
32305,3521,4461
32306,411,309
32307,291,219
32308,4510,5219
32309,3810,8981
32310,3322,3843
32311,2815,5904
32312,4793,9330
32313,4,3
32317,1767,4165
32320,699,670
32321,1170,1121
32322,787,754
32323,49,47
32324,854,818
32327,5623,5391
32328,695,667
32330,102,98
32331,836,648
32332,263,253
32333,2153,2064
32334,302,290
32336,271,243
32337,7,7
32340,2168,1628
32343,678,650
32344,2378,2280
32346,327,313
32347,1575,1182
32348,2377,1784
32350,274,206
32351,3094,2967
32352,1061,1017
32355,53,51
32356,23,18
32358,407,391
32359,370,295
32360,21,20
32361,46,44
32401,3918,5055
32403,27,35
32404,7304,9422
32405,5387,6949
32407,2749,3546
32408,3345,4315
32409,1988,2564
32410,84,108
32413,2909,3753
32420,428,413
32421,790,758
32423,228,219
32424,1338,1283
32425,2759,3560
32426,144,138
32427,249,321
32428,3433,4427
32430,204,195
32431,933,935
32432,18,17
32433,3452,4454
32435,1328,1713
32437,117,151
32438,830,1047
32439,2476,3195
32440,1423,1446
32442,667,640
32443,558,535
32444,3808,4912
32445,460,441
32446,1865,1788
32448,1514,1451
32449,105,101
32455,847,1093
32456,1394,1366
32459,3935,5077
32460,1012,970
32461,550,710
32462,665,858
32463,32,42
32464,739,953
32465,1356,1300
32466,1185,1524
32501,2075,2163
32502,810,844
32503,6377,6648
32504,4064,4425
32505,5423,5666
32506,6743,7260
32507,5854,6269
32508,1034,1114
32509,106,114
32511,258,278
32512,4,4
32514,6834,9883
32526,8084,8620
32530,17,40
32531,919,1693
32533,5105,7383
32534,2732,3766
32535,1010,1461
32536,3642,6688
32539,4506,8222
32541,2585,4749
32542,539,991
32544,213,392
32547,4977,9144
32548,3143,5773
32550,1498,1933
32561,1270,2277
32563,3119,7309
32564,431,820
32565,697,1634
32566,5071,11884
32567,667,1073
32568,518,749
32569,1736,3189
32570,3782,8862
32571,4436,10396
32577,889,1286
32578,4994,9080
32579,1465,2692
32580,582,1069
32583,3542,8299
32601,4462,4292
32603,1492,1435
32605,4923,4735
32606,4094,5381
32607,5848,7895
32608,8977,12529
32609,3386,3814
32610,3,3
32612,1317,1266
32615,1996,4241
32616,22,47
32617,809,919
32618,1031,1686
32619,989,904
32621,1068,976
32622,261,285
32625,322,294
32626,1704,1558
32628,1057,966
32631,38,81
32634,6,7
32639,64,59
32640,1743,2329
32641,2727,2763
32643,1792,2946
32648,87,80
32653,2432,3172
32656,2101,3324
32658,37,78
32664,95,108
32666,1069,1266
32667,626,975
32668,1085,1035
32669,1978,4016
32680,1977,1807
32681,25,28
32683,27,24
32686,817,929
32692,38,35
32693,2534,2316
32694,237,504
32696,2520,2339
32697,57,52
32701,3508,6038
32702,571,730
32703,8505,10650
32707,6608,9127
32708,6675,12104
32709,438,490
32712,8314,8516
32713,4130,5178
32714,4390,10833
32720,6166,7750
32723,2,3
32724,7468,9361
32725,8389,11321
32726,4081,5309
32730,1006,1390
32732,501,1575
32735,998,1465
32736,2025,2634
32738,7866,10615
32744,631,852
32746,7238,11431
32750,4484,5890
32751,4109,6326
32754,2013,3008
32757,5284,6793
32759,660,787
32763,4308,5400
32764,539,727
32765,5866,18330
32766,1481,4652
32767,522,679
32768,3,3
32771,8173,14712
32773,5525,8206
32775,5,8
32776,2208,2867
32778,4003,6475
32779,3383,8347
32780,6641,9975
32784,2022,2543
32789,4801,7405
32792,8989,11357
32796,3498,5254
32798,416,426
32801,3689,4434
32803,4275,5364
32804,3853,4160
32805,4885,4001
32806,5290,5571
32807,6833,7990
32808,10116,9977
32809,5540,4726
32810,6379,9020
32811,8948,5471
32812,6805,6903
32814,1676,2585
32816,1402,1186
32817,6870,5811
32818,7880,8373
32819,3485,7455
32820,1667,1855
32821,2936,6280
32822,12369,12409
32824,7942,9736
32825,10300,10288
32826,5626,4759
32827,2634,3229
32828,11241,12505
32829,3785,3393
32830,6,13
32831,431,480
32832,4824,5914
32833,1732,1926
32835,8229,7247
32836,2620,5605
32837,7443,10807
32839,11021,9402
32901,4624,5994
32903,1915,4504
32904,5767,8729
32905,5344,4867
32907,9107,8295
32908,2950,2696
32909,7500,6931
32920,1377,3237
32922,2667,4026
32925,181,426
32926,3803,5736
32927,4703,7064
32931,1881,4424
32934,2969,4556
32935,6765,10381
32937,3768,8860
32940,7422,11269
32948,1064,1835
32949,521,474
32950,930,847
32951,1590,3739
32952,2852,6706
32953,3370,7924
32955,6744,10180
32958,4594,7938
32959,5,8
32960,3455,5970
32962,4176,7215
32963,2617,4521
32966,3166,5469
32967,4140,7153
32968,2409,4162
32970,41,71
32976,1972,1796
33001,65,91
33004,3134,3430
33009,9309,7134
33010,10726,3777
33012,16991,6544
33013,7581,2703
33014,8738,5041
33015,11920,10964
33016,10436,5200
33018,11619,7119
33019,2868,3023
33020,8471,9049
33021,9323,9862
33022,4,5
33023,13874,11277
33024,13007,15094
33025,11624,16254
33026,3651,7079
33027,9106,14416
33028,3318,6455
33029,6296,10491
33030,8624,4042
33031,1291,963
33032,11620,7232
33033,15471,7194
33034,4531,3647
33035,2821,3934
33036,553,771
33037,2166,3021
33040,5614,7830
33042,1069,1491
33043,728,1015
33050,1637,2283
33051,122,171
33054,6990,2774
33055,8885,4172
33056,7561,3550
33060,7583,9318
33062,5373,6530
33063,10130,12553
33064,13503,15006
33065,6442,13266
33066,3030,3755
33067,3681,6187
33068,9745,11397
33069,6067,7432
33070,971,1354
33071,4322,8900
33073,4471,7390
33076,5688,9409
33101,3,2
33109,126,173
33122,361,344
33125,15522,7576
33126,10999,7150
33127,6912,5233
33128,2456,1185
33129,2502,4091
33130,8080,7521
33131,4901,6501
33132,5028,2995
33133,5640,9018
33134,5970,8880
33135,10241,5058
33136,4212,2595
33137,6315,4974
33138,6461,4769
33139,6700,9173
33140,3565,4883
33141,6646,9102
33142,14536,7671
33143,5580,6630
33144,5230,4411
33145,6465,6031
33146,1825,4357
33147,11889,4442
33149,2433,4001
33150,6868,3736
33154,2699,3566
33155,6968,8276
33156,4336,8333
33157,11579,10028
33158,1098,1015
33160,7718,8626
33161,11301,7773
33162,8842,7613
33165,8918,10222
33166,4425,4221
33167,4523,1906
33168,5481,3258
33169,8652,5150
33170,2949,1851
33172,7522,6954
33173,5353,7395
33174,5609,5300
33175,8335,8105
33176,7249,11914
33177,9732,8479
33178,11103,10581
33179,9100,8478
33180,6114,6895
33181,4191,3433
33182,2282,2105
33183,5739,6433
33184,3347,3197
33185,4555,4544
33186,10650,12747
33187,3078,3233
33189,4350,3770
33190,2481,2293
33193,7619,8378
33194,1387,1371
33196,7916,9277
33301,3406,4826
33304,3671,4860
33305,2279,2815
33306,682,798
33308,5716,6693
33309,7477,7752
33311,13372,14582
33312,9436,12389
33313,12604,10070
33314,4191,7010
33315,2480,3256
33316,2259,3200
33317,6152,7965
33319,10470,8675
33321,9556,10422
33322,6822,8633
33323,3846,4867
33324,7082,10270
33325,4000,7101
33326,3140,7445
33327,2049,4859
33328,3574,6878
33330,1602,3369
33331,2172,5061
33332,1021,2397
33334,5834,6830
33351,6626,7189
33401,6756,6180
33403,2039,3841
33404,4716,8882
33405,4183,3826
33406,5433,4100
33407,6984,7392
33408,2564,5443
33409,7137,6529
33410,4872,10308
33411,11232,15271
33412,2501,3242
33413,3586,2971
33414,4841,16793
33415,10139,7784
33417,7372,6744
33418,6231,12211
33426,4105,6433
33428,6083,10879
33430,3219,4030
33431,2829,6992
33432,2830,6996
33433,6380,12656
33434,2864,5877
33435,6050,9491
33436,7456,11667
33437,6199,9673
33438,84,108
33440,4367,2663
33441,6397,6786
33442,6614,7452
33444,4385,6715
33445,6242,9559
33446,4854,8772
33449,803,2785
33455,3388,5698
33458,6172,16636
33460,6259,5991
33461,8524,7486
33462,5754,6324
33463,11790,10670
33467,7829,12180
33469,1926,4430
33470,4788,6022
33471,1448,873
33472,2510,4973
33473,895,3105
33476,1206,1509
33477,1407,3837
33478,1660,4444
33480,2179,2159
33483,2497,3832
33484,5095,7803
33486,2952,7232
33487,2648,6544
33493,812,1017
33496,3189,6866
33498,2128,3810
33503,16,32
33510,4599,7426
33511,8402,13962
33513,1968,4059
33514,286,591
33521,94,194
33523,3165,4560
33525,3042,4700
33527,2430,3397
33530,6,13
33534,2347,4386
33538,822,1695
33540,1435,2483
33541,3335,5906
33542,3653,5741
33543,3771,9761
33544,3455,7380
33545,3465,5354
33547,3903,7533
33548,1251,1909
33549,2681,4540
33550,2,3
33556,4633,7815
33558,4153,6972
33559,2274,4200
