zcta,Num Eligible,Num Ineligible,Percentage Eligible
18972,298,909,24.69
18974,4983,11198,30.8
18976,2183,6369,25.53
18977,513,1150,30.85
18980,28,62,31.11
19001,1794,4917,26.73
19002,3183,9673,24.76
19003,1397,4070,25.55
19004,1096,3275,25.07
19006,2298,6649,25.68
19007,2746,5867,31.88
19008,2030,5730,26.16
19009,117,355,24.79
19010,2109,6101,25.69
19012,699,1914,26.75
19013,6651,6470,50.69
19014,2524,5971,29.71
19015,2494,3817,39.52
19017,23,55,29.49
19018,4293,4590,48.33
19020,7600,14055,35.1
19021,1258,2687,31.89
19022,738,718,50.69
19023,4144,4252,49.36
19025,576,1754,24.72
19026,5613,6354,46.9
19027,1999,5472,26.76
19029,772,751,50.69
19030,1571,3357,31.88
19031,582,1514,27.77
19032,1320,1284,50.69
19033,1513,1472,50.69
19034,684,1923,26.24
19035,420,1256,25.06
19036,2545,2475,50.7
19038,3377,9285,26.67
19040,2147,6500,24.83
19041,648,1882,25.61
19043,530,516,50.67
19044,1553,4731,24.71
19046,2050,5617,26.74
19047,4716,8752,35.02
19050,5227,5680,47.92
19052,49,115,29.88
19053,3721,6979,34.78
19054,2218,4740,31.88
19055,1732,3700,31.89
19056,2089,3977,34.44
19057,2166,4430,32.84
19060,1356,3218,29.65
19061,2961,4894,37.7
19063,4025,10514,27.68
19064,4413,4948,47.14
19066,627,1874,25.07
19067,6678,14269,31.88
19070,1371,1400,49.48
19072,1028,3073,25.07
19073,2078,5748,26.55
19074,1153,1121,50.7
19075,793,2205,26.45
19076,1259,1225,50.68
19078,2225,2164,50.69
19079,1821,1772,50.68
19081,1442,2599,35.68
19082,7661,8326,47.92
19083,3662,10001,26.8
19085,1112,3191,25.84
19086,1187,3345,26.19
19087,3302,9705,25.39
19090,1974,5842,25.26
19094,852,843,50.27
19095,822,2251,26.75
19096,1577,4702,25.12
19102,780,2858,21.44
19103,2961,10847,21.44
19104,15673,8294,65.39
19106,1567,5739,21.45
19107,1816,6652,21.45
19108,5,17,22.73
19109,3,11,21.43
19111,16227,8765,64.93
19112,0,0,0.0
19113,0,0,0.0
19114,6283,6071,50.86
19115,6131,7528,44.89
19116,6068,7475,44.81
19118,1949,2754,41.44
19119,5486,7714,41.56
19120,18181,8553,68.01
19121,11429,5288,68.37
19122,7293,3374,68.37
19123,2225,6680,24.99
19124,17209,8898,65.92
19125,6926,3205,68.36
19126,4590,2102,68.59
19127,1394,1960,41.56
19128,7382,10415,41.48
19129,2541,2701,48.47
19130,3921,10896,26.46
19131,11441,6432,64.01
19132,9246,4278,68.37
19133,6748,3121,68.38
19134,15672,7251,68.37
19135,8827,4407,66.7
19136,9202,5474,62.7
19137,2363,1097,68.29
19138,8355,5396,60.76
19139,11660,6483,64.27
19140,14209,6567,68.39
19141,8818,4037,68.6
19142,8245,4258,65.94
19143,17766,9469,65.23
19144,9032,12431,42.08
19145,8522,9837,46.42
19146,6023,12149,33.14
19147,6031,11636,34.14
19148,9771,11279,46.42
19149,14805,7737,65.68
19150,6554,3025,68.42
19151,8142,4577,64.01
19152,8148,5302,60.58
19153,3342,1726,65.94
19154,5910,7281,44.8
19301,749,2267,24.83
19310,315,774,28.93
19311,820,2474,24.89
19312,1176,3553,24.87
19316,18,47,27.69
19317,1107,2886,27.72
19319,94,229,29.1
19320,5816,14488,28.64
19330,531,1492,26.25
19333,768,2323,24.85
19335,5522,14645,27.38
19341,1941,5450,26.26
19342,2385,5687,29.55
19343,918,2451,27.25
19344,1365,3595,27.52
19345,78,236,24.84
19348,1939,5850,24.89
19350,946,2854,24.89
19352,900,2716,24.89
19355,2909,8790,24.87
19358,34,84,28.81
19362,582,1461,28.49
19363,1566,4676,25.09
19365,799,1985,28.7
19367,21,52,28.77
19369,27,68,28.42
19372,253,629,28.68
19373,307,730,29.6
19374,85,255,25.0
19375,18,54,25.0
19380,5150,14961,25.61
19382,5257,15315,25.55
19383,512,1498,25.47
19390,1210,3650,24.9
19401,5382,12170,30.66
19403,5421,12258,30.66
19405,570,1704,25.07
19406,2932,8763,25.07
19422,1926,5850,24.77
19425,1717,4643,27.0
19426,5315,11580,31.46
19428,2392,5581,30.0
19435,26,58,30.95
19436,54,165,24.66
19437,91,277,24.73
19438,3015,6631,31.26
19440,2055,5444,27.4
19442,6,17,26.09
19444,1330,3031,30.5
19446,6286,16270,27.87
19453,158,355,30.8
19454,2999,7999,27.27
19456,36,81,30.77
19457,11,29,27.5
19460,4481,12769,25.98
19462,2017,4561,30.66
19464,5694,12806,30.78
19465,1913,5171,27.0
19468,3277,7374,30.77
19472,11,26,29.73
19473,1957,4196,31.81
19474,85,179,32.2
19475,1263,3414,27.0
19477,12,37,24.49
19490,39,88,30.71
19492,112,249,31.02
19501,109,209,34.28
19503,192,319,37.57
19504,747,1362,35.42
19505,506,853,37.23
19506,985,1915,33.97
19507,454,883,33.96
19508,2685,3480,43.55
19510,1160,1929,37.55
19511,29,48,37.66
19512,2505,4252,37.07
19516,19,37,33.93
19518,2472,4110,37.56
19520,732,1550,32.08
19522,2120,3524,37.56
19523,34,26,56.67
19525,1942,4367,30.78
19526,1604,2817,36.28
19529,440,723,37.83
19530,2226,3696,37.59
19533,1031,1978,34.26
19534,310,516,37.53
19535,13,22,37.14
19536,67,111,37.64
19538,18,30,37.5
19539,669,1120,37.4
19540,2492,1773,58.43
19541,555,1079,33.97
19543,1214,1035,53.98
19544,31,60,34.07
19545,33,56,37.08
19547,667,1109,37.56
19549,51,60,45.95
19550,77,150,33.92
19551,677,1294,34.35
19554,45,87,34.09
19555,540,898,37.55
19559,57,110,34.13
19560,1261,2379,34.64
19562,395,656,37.58
19564,27,45,37.5
19565,1190,2315,33.95
19567,755,1469,33.95
19601,7592,5230,59.21
19602,4291,2836,60.21
19604,6259,4358,58.95
19605,2961,5341,35.67
19606,6002,7647,43.97
19607,5032,3427,59.49
19608,3332,6127,35.23
19609,1395,2683,34.21
19610,2125,4119,34.03
19611,2439,1612,60.21
19701,5122,10524,32.74
19702,7210,12959,35.75
19703,1787,4783,27.2
19706,222,487,31.31
19707,1909,5109,27.2
19709,5677,12447,31.32
19710,13,34,27.66
19711,6260,11523,35.2
19713,4225,7230,36.88
19716,6,10,37.5
19717,823,1404,36.96
19720,8549,14648,36.85
19730,54,119,31.21
19731,37,82,31.09
19732,25,67,27.17
19733,36,79,31.3
19734,1615,3542,31.32
19735,1,4,20.0
19736,4,11,26.67
19801,3010,3861,43.81
19802,4842,6249,43.66
19803,2418,6473,27.2
19804,2991,4367,40.65
19805,7404,9529,43.73
19806,1851,2416,43.38
19807,920,2372,27.95
19808,4923,10487,31.95
19809,1881,4134,31.27
19810,2792,7474,27.2
19901,6292,7941,44.21
19902,19,24,44.19
19904,6298,7949,44.21
19930,476,696,40.61
19931,47,69,40.52
19933,1755,2566,40.62
19934,2432,3069,44.21
19936,56,71,44.09
19938,1694,2209,43.4
19939,1316,1926,40.59
19940,1173,1716,40.6
19941,513,750,40.62
19943,2140,2701,44.21
19944,93,136,40.61
19945,1436,2102,40.59
19946,842,1062,44.22
19947,3759,5497,40.61
19950,1260,1789,41.33
19951,355,520,40.57
19952,1815,2295,44.16
19953,767,968,44.21
19954,280,353,44.23
19955,34,43,44.16
19956,2930,4285,40.61
19958,4992,7305,40.6
19960,1278,1869,40.61
19962,2339,2952,44.21
19963,3666,5082,41.91
19964,221,278,44.29
19966,5824,8521,40.6
19967,321,470,40.58
19968,2469,3613,40.6
19970,1536,2247,40.6
19971,2566,3755,40.59
19973,4577,6700,40.59
19975,1874,2742,40.6
19977,4501,6051,42.66
19979,124,157,44.13
19980,40,51,43.96
20105,1615,9824,14.12
20106,517,1195,30.2
20109,4806,9087,34.59
20110,5589,10012,35.82
20111,4424,7925,35.82
20112,2669,6616,28.75
20115,741,1713,30.2
20117,139,779,15.14
20119,483,1119,30.15
20120,3673,12020,23.41
20121,1964,8177,19.37
20124,744,4267,14.85
20129,23,138,14.29
20130,44,97,31.21
20132,864,5282,14.06
20135,310,776,28.55
20136,2320,7474,23.69
20137,190,463,29.1
20141,382,2336,14.05
20143,83,267,23.71
20144,125,288,30.27
20147,4437,18536,19.31
20148,2919,17445,14.33
20151,1898,6448,22.74
20152,1750,10443,14.35
20155,2730,8796,23.69
20158,217,1325,14.07
20164,3695,11283,24.67
20165,3053,9320,24.67
20166,1133,3928,22.39
20169,2068,6661,23.69
20170,2936,12970,18.46
20171,3551,15707,18.44
20175,1553,9502,14.05
20176,2431,14730,14.17
20180,377,2306,14.05
20181,757,2334,24.49
20184,63,200,23.95
20186,1722,3978,30.21
20187,2143,4952,30.2
20190,1439,6356,18.46
20191,2054,9090,18.43
20194,905,3996,18.47
20197,120,731,14.1
20198,276,638,30.2
20601,3139,6787,31.62
20602,3246,7014,31.64
20603,3670,7929,31.64
20606,24,67,26.37
20607,1389,3260,29.88
20608,96,225,29.91
20609,104,294,26.13
20611,124,268,31.63
20612,26,57,31.33
20613,1718,4004,30.02
20615,36,102,26.09
20616,830,1793,31.64
20617,87,187,31.75
20618,104,294,26.13
20619,1371,3864,26.19
20620,154,434,26.19
20621,117,330,26.17
20622,506,1210,29.49
20623,310,727,29.89
20624,110,310,26.19
20625,96,207,31.68
20626,39,109,26.35
20628,58,162,26.36
20629,115,323,26.26
20630,57,159,26.39
20632,60,130,31.58
20634,675,1903,26.18
20636,1026,2893,26.18
20637,691,1492,31.65
20639,1487,4188,26.2
20640,1124,2427,31.65
20645,87,187,31.75
20646,2305,4981,31.64
20650,1478,4168,26.18
20653,2436,6864,26.19
20656,10,28,26.32
20657,1943,5470,26.21
20658,109,236,31.59
20659,2367,6643,26.27
20660,10,28,26.32
20662,290,626,31.66
20664,331,716,31.61
20667,46,129,26.29
20670,119,335,26.21
20674,69,196,26.04
20675,196,423,31.66
20676,335,944,26.19
20677,280,606,31.6
20678,1243,3499,26.21
20680,91,257,26.15
20684,115,324,26.2
20685,645,1815,26.22
20686,94,266,26.11
20687,30,84,26.32
20688,142,400,26.2
20689,185,522,26.17
20690,92,260,26.14
20692,71,201,26.1
20693,120,260,31.58
20695,1504,3249,31.64
20701,108,334,24.43
20705,4270,6417,39.96
20706,6116,9513,39.13
20707,5458,8209,39.94
20708,4037,6063,39.97
20710,1516,1503,50.22
20711,768,2186,26.0
20712,1465,1452,50.22
20714,399,1126,26.16
20715,3059,6950,30.56
20716,2483,5974,29.36
20720,2985,6477,31.55
20721,3239,7793,29.36
20722,1000,991,50.23
20723,3423,9583,26.32
20724,1634,5502,22.9
20732,1030,2901,26.2
20733,300,854,26.0
20735,4159,9770,29.86
20736,935,2633,26.21
20737,3778,3745,50.22
20740,6189,4944,55.59
20742,812,609,57.14
20743,8053,7379,52.18
20744,7784,12823,37.77
20745,6184,7310,45.83
20746,6128,7061,46.46
20747,8163,7214,53.09
20748,7354,9159,44.53
20751,254,723,26.0
20754,679,1914,26.19
20755,795,2676,22.9
20758,79,226,25.9
20759,502,1846,21.38
20762,327,768,29.86
20763,267,743,26.44
20764,448,1275,26.0
20765,50,142,26.04
20769,809,1771,31.36
20770,4391,5357,45.05
20771,0,0,0.0
20772,5587,13276,29.62
20774,5641,13574,29.36
20776,349,992,26.03
20777,270,992,21.39
20778,201,570,26.07
20779,136,386,26.05
20781,2102,2084,50.22
20782,5899,4687,55.72
20783,8246,6519,55.85
20784,5008,4986,50.11
20785,8021,7204,52.68
20794,1533,4630,24.87
20812,21,96,17.95
20814,2433,10388,18.98
20815,2463,10273,19.34
20816,1235,5652,17.93
20817,2941,12726,18.77
20818,133,608,17.95
20832,1917,6773,22.06
20833,584,2065,22.05
20837,490,1730,22.07
20838,16,58,21.62
20839,13,47,21.67
20841,983,2247,30.43
20842,151,531,22.14
20850,5652,13879,28.94
20851,1605,3889,29.21
20852,4426,14632,23.22
20853,3942,6601,37.39
20854,4381,15463,22.08
20855,1727,4475,27.85
20860,153,542,22.01
20861,270,748,26.52
20862,34,119,22.22
20866,1782,3207,35.72
20868,79,143,35.59
20871,2809,6852,29.08
20872,986,3481,22.07
20874,6864,14473,32.17
20876,2850,5983,32.27
20877,4370,9862,30.71
20878,6896,18317,27.35
20879,2877,6228,31.6
20880,59,133,30.73
20882,1033,3617,22.22
20886,3939,8160,32.56
20889,73,333,17.98
20892,0,0,0.0
20895,2595,4330,37.47
20896,85,321,20.94
20899,14,31,31.11
20901,5310,8639,38.07
20902,7220,11336,38.91
20903,3668,5254,41.11
20904,6986,12478,35.89
20905,2039,3778,35.05
20906,9488,15101,38.59
20910,7133,11228,38.85
20912,4037,5848,40.84
21001,3612,6926,34.28
21005,249,459,35.17
21009,4411,8573,33.97
21010,23,42,35.38
21012,1986,6292,23.99
21013,494,1380,26.36
21014,3687,10308,26.35
21015,3117,8165,27.63
21017,953,1758,35.15
21023,9,25,26.47
21028,305,852,26.36
21029,1037,3611,22.31
21030,3326,7547,30.59
21031,2,3,40.0
21032,833,2654,23.89
21034,318,890,26.32
21035,887,2522,26.02
21036,176,648,21.36
21037,2279,6508,25.94
21040,3672,6773,35.16
21042,3304,12143,21.39
21043,4211,13461,23.83
21044,3754,12283,23.41
21045,3337,10909,23.42
21046,1362,4442,23.47
21047,1237,3458,26.35
21048,1005,2992,25.14
21050,1793,5013,26.34
21051,27,75,26.47
21052,82,77,51.57
21053,333,930,26.37
21054,1259,4044,23.74
21056,30,94,24.19
21057,423,1181,26.37
21060,5866,8595,40.56
21061,7280,14438,33.52
21071,94,146,39.17
21074,1442,4264,25.27
21075,3482,9728,26.36
21076,1949,6341,23.51
21077,29,96,23.2
21078,2842,5470,34.19
21082,85,237,26.4
21084,729,2039,26.34
21085,2345,4616,33.69
21087,584,1620,26.5
21090,1343,2648,33.65
21093,5031,11146,31.1
21102,1141,3374,25.27
21104,482,1593,23.23
21105,6,16,27.27
21108,1634,5203,23.9
21111,519,1449,26.37
21113,3041,10241,22.9
21114,2396,7634,23.89
21117,8413,14409,36.86
21120,748,2089,26.37
21122,7093,16176,30.48
21128,2208,3488,38.76
21130,21,39,35.0
21131,778,2171,26.38
21132,282,787,26.38
21133,4126,7702,34.88
21136,4856,8641,35.98
21140,387,1102,25.99
21144,3251,10733,23.25
21146,2541,8054,23.98
21152,630,1760,26.36
21153,90,251,26.39
21154,605,1693,26.33
21155,263,739,26.25
21156,27,75,26.47
21157,3602,10719,25.15
21158,1953,5811,25.15
21160,235,658,26.32
21161,533,1488,26.37
21162,753,1171,39.14
21163,657,2179,23.17
21201,4262,3884,52.32
21202,4824,5042,48.9
21204,2889,5998,32.51
21205,3067,3434,47.18
21206,9876,9787,50.23
21207,8826,9697,47.65
21208,5144,8935,36.54
21209,5819,6593,46.88
21210,3048,3446,46.94
21211,3938,4049,49.31
21212,6037,8138,42.59
21213,5979,5767,50.9
21214,4138,3594,53.52
21215,15125,8806,63.2
21216,7938,4338,64.66
21217,7398,6249,54.21
21218,9948,10282,49.17
21219,1836,1717,51.67
21220,7529,9275,44.8
21221,8223,7873,51.09
21222,11338,10675,51.51
21223,5186,3707,58.32
21224,11155,12192,47.78
21225,6971,6945,50.09
21226,1414,1540,47.87
21227,5757,7743,42.64
21228,8023,10918,42.36
21229,10545,7971,56.95
21230,9152,6763,57.51
21231,3558,4000,47.08
21233,0,0,0.0
21234,9700,17203,36.06
21236,5764,10096,36.34
21237,4715,7329,39.15
21239,5293,5350,49.73
21244,5740,8770,39.56
21250,539,736,42.27
21251,60,52,53.57
21252,798,1661,32.45
21285,0,0,0.0
21286,2751,5809,32.14
21401,3966,11731,25.27
21402,102,300,25.37
21403,3368,9579,26.01
21405,57,181,23.95
21409,1805,5717,24.0
21502,7810,9435,45.29
21520,390,471,45.3
21521,221,267,45.29
21523,51,61,45.54
21524,95,115,45.24
21529,124,150,45.26
21530,289,349,45.3
21531,413,499,45.29
21532,2529,3056,45.28
21536,765,924,45.29
21538,118,143,45.21
21539,481,581,45.29
21540,17,20,45.95
21541,308,372,45.29
21542,21,25,45.65
21543,44,53,45.36
21545,327,395,45.29
21550,2561,3094,45.29
21555,308,372,45.29
21557,363,438,45.32
21560,6,8,42.86
21561,487,588,45.3
21562,542,654,45.32
21601,3730,5923,38.64
21607,78,124,38.61
21610,46,72,38.98
21612,67,107,38.51
21613,2798,4443,38.64
21617,1670,2652,38.64
21619,1029,1633,38.66
21620,1982,3147,38.64
21622,75,119,38.66
21623,349,554,38.65
21624,32,51,38.55
21625,363,576,38.66
21626,16,26,38.1
21627,5,9,35.71
21628,78,124,38.61
21629,1544,2452,38.64
21631,411,652,38.66
21632,1031,1637,38.64
21634,48,77,38.4
21635,306,486,38.64
21636,185,294,38.62
21638,787,1249,38.65
21639,679,1079,38.62
21640,279,443,38.64
21641,19,30,38.78
21643,908,1441,38.65
21644,13,21,38.24
21645,156,247,38.71
21647,38,60,38.78
21648,38,60,38.78
21649,274,435,38.65
21650,32,51,38.55
21651,424,674,38.62
21652,24,38,38.71
21653,19,30,38.78
21654,175,277,38.72
21655,747,1185,38.66
21657,172,273,38.65
21658,580,921,38.64
21659,172,273,38.65
21660,612,972,38.64
21661,379,601,38.67
21662,105,166,38.75
21663,489,776,38.66
21664,73,115,38.83
21665,46,72,38.98
21666,2001,3177,38.64
21667,46,72,38.98
21668,271,431,38.6
21669,30,47,38.96
21671,121,192,38.66
21672,24,38,38.71
21673,486,772,38.63
21675,13,21,38.24
21676,48,77,38.4
21677,64,102,38.55
21678,333,529,38.63
21679,67,107,38.51
21701,5058,10786,31.92
21702,5917,12641,31.88
21703,5121,11226,31.33
21704,1745,5390,24.46
21705,2,4,33.33
21710,378,1345,21.94
21711,211,255,45.28
21713,1775,2038,46.55
21714,29,103,21.97
21715,15,18,45.45
21716,535,1903,21.94
21717,16,57,21.92
21718,11,38,22.45
21719,218,261,45.51
21722,1077,1301,45.29
21723,72,263,21.49
21727,523,1862,21.93
21733,206,237,46.5
21734,153,175,46.65
21737,177,651,21.38
21738,258,949,21.38
21740,11915,13710,46.5
21742,5993,6880,46.55
21746,520,597,46.55
21750,696,840,45.31
21754,675,1987,25.36
21755,446,1588,21.93
21756,665,763,46.57
21757,245,803,23.38
21758,554,1232,31.02
21762,18,65,21.69
21766,120,145,45.28
21767,209,240,46.55
21769,934,3316,21.98
21770,600,2135,21.94
21771,2610,8594,23.3
21773,429,1527,21.93
21774,1739,4269,28.94
21776,524,1593,24.75
21777,150,532,21.99
21778,91,323,21.98
21779,176,202,46.56
21780,144,468,23.53
21781,31,35,46.97
21782,700,804,46.54
21783,1571,2022,43.72
21784,3698,11127,24.94
21787,1029,3073,25.09
21788,913,3240,21.98
21790,7,27,20.59
21791,459,1481,23.66
21793,869,2936,22.84
21794,194,714,21.37
21795,1798,2076,46.41
21797,738,2511,22.71
21798,188,669,21.94
21801,5975,6499,47.9
21804,7675,8348,47.9
21810,38,41,48.1
21811,4580,4981,47.9
21813,547,595,47.9
21814,66,72,47.83
21817,924,1005,47.9
21821,163,177,47.94
21822,488,531,47.89
21824,31,34,47.69
21826,1042,1133,47.91
21829,93,102,47.69
21830,807,877,47.92
21835,73,115,38.83
21837,509,553,47.93
21838,329,358,47.89
21840,73,79,48.03
21841,173,188,47.92
21842,2129,2316,47.9
21849,606,659,47.91
21850,606,659,47.91
21851,1385,1506,47.91
21853,1949,2120,47.9
21856,170,184,48.02
21861,159,173,47.89
21862,24,26,48.0
21863,928,1009,47.91
21864,114,124,47.9
21865,83,90,47.98
21866,7,8,46.67
21867,14,15,48.28
21869,142,226,38.59
21871,367,399,47.91
21872,132,143,48.0
21874,428,466,47.87
21875,1385,1506,47.91
21890,623,678,47.89
21901,2883,4436,39.39
21902,65,99,39.63
21903,909,1399,39.38
21904,1042,1603,39.4
21911,1744,2684,39.39
21912,204,316,39.23
21913,107,164,39.48
21914,115,176,39.52
21915,463,713,39.37
21917,371,572,39.34
21918,665,1024,39.37
21919,486,748,39.38
21920,87,134,39.37
21921,7004,10778,39.39
21930,8,12,40.0
22003,6234,13993,30.82
22015,2719,11907,18.59
22025,1796,4155,30.18
22026,2026,4517,30.96
22027,157,709,18.13
22030,3995,16937,19.09
22031,2286,10192,18.32
22032,1852,8103,18.6
22033,3207,11830,21.33
22035,2,6,25.0
22039,909,5198,14.88
22041,3479,6171,36.05
22042,4123,7789,34.61
22043,1457,7923,15.53
22044,1620,3172,33.81
22046,1050,5694,15.57
22060,480,2755,14.84
22066,1054,5540,15.98
22079,1803,10058,15.2
22101,1771,9633,15.53
22102,1594,8497,15.8
22124,1245,5629,18.11
22125,94,203,31.65
22134,731,1678,30.34
22150,1952,8319,19.0
22151,1752,4661,27.32
22152,2030,8700,18.92
22153,1999,9245,17.78
22172,1054,2394,30.57
22180,1796,8118,18.12
22181,1048,4736,18.12
22182,1867,8454,18.09
22191,7656,16463,31.74
22192,6166,13415,31.49
22193,8564,18443,31.71
22201,2615,15093,14.77
22202,2925,10250,22.2
22203,1716,9719,15.01
22204,5420,18994,22.2
22205,1075,7236,12.93
22206,2229,7784,22.26
22207,1950,13123,12.94
22209,964,5713,14.44
22211,95,333,22.2
22213,208,1403,12.91
22301,1659,4852,25.48
22302,2089,5913,26.11
22303,1386,4456,23.72
22304,5694,16605,25.53
22305,2062,6033,25.47
22306,2868,9219,23.73
22307,884,2841,23.73
22308,1200,3856,23.73
22309,2907,9342,23.73
22310,2348,8453,21.74
22311,2319,6528,26.21
22312,3714,7580,32.88
22314,4136,12097,25.48
22315,2066,8263,20.0
22401,2359,7005,25.19
22405,2922,8678,25.19
22406,2304,6838,25.2
22407,7342,15914,31.57
22408,3749,8137,31.54
22427,396,858,31.58
22432,63,89,41.45
22433,21,48,30.43
22435,373,528,41.4
22436,108,153,41.38
22437,123,175,41.28
22438,74,107,40.88
22443,1613,2283,41.4
22448,86,186,31.62
22454,352,498,41.41
22460,319,451,41.43
22469,304,430,41.42
22472,181,255,41.51
22473,951,1345,41.42
22476,57,81,41.3
22480,151,213,41.48
22482,491,694,41.43
22485,3051,6609,31.58
22488,214,302,41.47
22503,704,996,41.41
22504,45,64,41.28
22508,1678,3862,30.29
22509,12,17,41.38
22511,202,285,41.48
22514,307,661,31.71
22520,996,1409,41.41
22529,48,68,41.38
22534,364,788,31.6
22535,79,171,31.6
22538,30,65,31.58
22539,373,528,41.4
22542,233,537,30.26
22546,2077,4519,31.49
22548,15,21,41.67
22551,2488,5393,31.57
22553,1931,4186,31.57
22554,5461,16219,25.19
22556,2523,7482,25.22
22560,1138,1609,41.43
22567,334,773,30.17
22572,1108,1567,41.42
22576,295,417,41.43
22578,430,609,41.39
22580,621,1345,31.59
22601,3900,7607,33.89
22602,4050,7899,33.89
22603,2138,4169,33.9
22610,339,491,40.84
22611,1204,2348,33.9
22620,340,663,33.9
22623,75,173,30.24
22624,340,663,33.9
22625,497,969,33.9
22627,77,178,30.2
22630,5336,7848,40.47
22637,278,543,33.86
22639,75,173,30.24
22640,56,130,30.11
22641,48,70,40.68
22642,726,1099,39.78
22643,42,96,30.43
22644,379,548,40.88
22645,589,1046,36.02
22646,11,21,34.38
22650,154,223,40.85
22652,244,353,40.87
22654,126,221,36.31
22655,2941,5725,33.94
22656,715,1396,33.87
22657,1908,2758,40.89
22660,274,395,40.96
22663,234,451,34.16
22664,1496,2163,40.89
22701,4247,9814,30.2
22709,108,250,30.17
22711,17,38,30.91
22712,1202,2779,30.19
22713,164,379,30.2
22714,104,240,30.23
22715,127,293,30.24
22716,100,230,30.3
22718,79,182,30.27
22719,35,82,29.91
22720,104,240,30.23
22722,27,62,30.34
22723,12,29,29.27
22724,272,629,30.19
22725,4,10,28.57
22726,87,202,30.1
22727,623,1440,30.2
22728,355,821,30.19
22729,135,312,30.2
22730,19,43,30.65
22731,35,82,29.91
22732,37,86,30.08
22733,158,365,30.21
22734,395,912,30.22
22735,255,590,30.18
22736,71,163,30.34
22737,384,888,30.19
22738,139,322,30.15
22740,141,326,30.19
22741,25,58,30.12
22742,195,451,30.19
22743,17,38,30.91
22746,25,58,30.12
22747,123,283,30.3
22749,54,125,30.17
22801,5864,9218,38.88
22802,4115,6468,38.88
22807,808,1270,38.88
22810,126,183,40.78
22811,63,99,38.89
22812,1442,2230,39.27
22815,1318,2070,38.9
22820,41,65,38.68
22821,847,1331,38.89
22824,968,1399,40.9
22827,1569,2453,39.01
22830,242,380,38.91
22831,134,210,38.95
22832,171,269,38.86
22834,197,309,38.93
22835,1842,2663,40.89
22840,656,1032,38.86
22841,446,696,39.05
