county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,English less than very well Eligible,Percentage Eligible
22035,1724,960,59,18,746,0,998,50,162,811,686,5,64.23
22037,3534,3497,182,12,1688,0,1865,140,241,1588,1314,0,50.26
22039,8676,3880,530,222,3680,0,5228,229,761,3929,4621,265,69.1
22041,4572,2546,156,47,1980,0,2648,132,428,2151,1820,13,64.23
22043,4345,3310,146,72,1407,0,3060,60,585,2073,1977,16,56.76
22045,15099,10650,607,351,6225,34,9163,822,1491,7193,6543,609,58.64
22047,5470,5413,282,18,2612,0,2887,217,373,2458,2034,0,50.26
22049,3474,1935,119,36,1504,0,2012,101,325,1634,1383,10,64.23
22051,92824,86591,3191,4350,33106,50,57157,16322,9038,41110,36138,14533,51.74
22053,6049,4706,236,139,2697,0,3653,441,750,2599,1887,310,56.24
22055,40502,57505,883,1319,17709,186,22578,2424,4565,15298,10638,2476,41.33
22057,19692,18593,1069,304,4625,0,15220,703,1248,9368,7102,306,51.44
22059,2898,2207,97,48,938,0,2041,40,390,1383,1318,11,56.77
22061,11369,6801,923,28,5653,0,5816,211,911,4343,4044,152,62.57
22063,23337,28769,2247,85,4083,0,19733,1005,1132,9417,10002,764,44.79
22065,2314,1289,79,24,1002,0,1340,67,217,1088,921,7,64.22
22067,5923,3299,203,61,2565,0,3430,172,555,2786,2358,17,64.23
22069,8811,5271,715,21,4381,0,4507,163,706,3365,3134,118,62.57
22071,88313,70513,1935,3052,64988,108,23073,4803,6464,36635,26649,2522,55.6
22073,35795,25863,1031,722,16609,0,18916,1258,4528,14610,12735,394,58.05
22075,4657,4007,158,191,1816,0,2854,694,510,1930,1816,278,53.75
22077,3755,3715,194,12,1793,0,1981,149,256,1687,1396,0,50.27
22079,27643,20410,1027,671,10640,22,17940,1877,4212,11318,12072,926,57.53
22081,1789,1070,145,4,890,0,915,33,143,683,637,24,62.57
22083,4634,2581,158,48,2007,0,2684,134,434,2180,1845,14,64.23
22085,5204,3113,423,13,2588,0,2662,96,417,1988,1851,69,62.57
22087,8668,7458,294,355,3380,0,5313,1291,950,3592,3380,517,53.75
22089,8923,9957,73,61,5459,0,3180,493,682,4101,3723,382,47.26
22091,1792,2209,173,7,313,0,1515,77,87,723,768,59,44.79
22093,3430,3827,28,23,2098,0,1222,189,262,1576,1431,147,47.26
22095,7213,8049,59,49,4413,0,2571,398,551,3315,3010,309,47.26
22097,22132,9898,1352,565,9389,0,13337,584,1942,10024,11789,676,69.1
22099,11178,7885,450,259,4609,25,6783,609,1103,5325,4844,451,58.64
22101,9814,9441,985,276,3025,7,6642,672,902,4406,4065,293,50.97
22103,41784,61756,2490,1397,9601,96,31794,4234,6752,20378,17021,2275,40.36
22105,28878,21188,1468,663,11462,0,18036,1287,2820,11323,14258,494,57.68
22107,959,534,33,10,415,0,555,28,90,451,382,3,64.23
22109,21764,20935,2185,613,6708,17,14729,1490,1999,9770,9014,650,50.97
22111,4878,2717,167,50,2112,0,2825,141,457,2295,1942,14,64.23
22113,11875,10222,426,371,3490,0,8812,279,985,4486,5352,449,53.74
22115,10365,7653,385,252,3990,8,6727,704,1579,4244,4527,347,57.53
22117,9858,7233,501,226,3913,0,6157,439,963,3865,4868,168,57.68
22119,6922,7202,170,201,2822,0,4252,418,983,2736,2655,320,49.01
22121,4920,4869,254,16,2350,0,2596,195,336,2211,1829,0,50.26
22123,2255,1256,77,23,976,0,1306,65,211,1061,898,7,64.23
22125,2769,2740,143,9,1322,0,1461,110,189,1244,1029,0,50.26
22127,2696,2054,90,45,873,0,1899,37,363,1287,1227,10,56.76
23001,18301,28022,884,522,978,0,17153,900,1856,8333,8260,512,39.51
23003,15965,14267,1214,136,417,30,15728,418,2096,8079,8229,1125,52.81
23005,41735,92195,1249,2254,4015,15,36539,1101,4583,21317,16384,4259,31.16
23007,7000,6065,193,64,108,0,6989,51,885,3399,3271,12,53.58
23009,9930,15276,351,156,99,0,9696,371,1264,5172,3535,49,39.4
23011,22595,31208,1224,79,254,0,22595,481,2723,10624,10534,291,42.0
23013,7269,11182,257,114,72,0,7097,271,925,3786,2587,36,39.4
23015,6305,9699,223,99,63,0,6156,235,802,3284,2244,31,39.4
23017,13733,11898,380,126,213,0,13710,101,1736,6668,6416,24,53.58
23019,32386,33487,1795,385,773,9,31672,804,4318,14580,15947,981,49.16
23021,3992,3459,110,37,62,0,3986,29,505,1938,1865,7,53.58
23023,4323,11124,240,236,210,0,3996,52,459,2316,1372,177,27.99
23025,11999,10396,332,110,186,0,11979,88,1517,5826,5606,21,53.58
23027,7088,10904,250,111,71,0,6921,265,902,3692,2523,35,39.4
23029,7397,6611,562,63,193,14,7288,194,971,3743,3813,521,52.81
23031,26122,61688,1095,240,520,92,25407,529,3521,16038,11744,580,29.75
24001,12927,15618,202,397,673,0,12342,297,1654,5419,5654,485,45.29
24003,62031,162772,1791,5678,17939,0,38818,9188,10493,26031,21420,8883,27.59
24005,126949,205576,4750,9454,53523,148,69850,10248,14124,57290,44324,14534,38.18
24009,8984,25317,266,348,3059,0,6619,749,1752,4371,3287,612,26.19
24011,5186,8234,256,50,1272,0,4015,476,637,2206,1989,282,38.64
24013,16139,48023,484,772,1576,0,14681,1594,2409,8260,6091,1379,25.15
24015,16149,24851,461,290,2427,0,13898,2002,1721,7568,5976,984,39.39
24017,18820,40661,1237,1061,11767,0,7762,713,4263,7846,7274,1563,31.64
24019,5068,8047,250,48,1243,0,3923,465,623,2156,1944,276,38.64
24021,28438,75247,1181,2510,4649,184,23376,6665,4215,12697,9474,4733,27.43
24023,5466,6604,86,168,285,0,5219,126,699,2292,2391,205,45.29
24025,31026,70170,1327,1500,8668,0,22735,3181,4519,13515,11146,2788,30.66
24027,28533,92012,743,5337,10543,40,11971,4482,1662,12585,8074,7825,23.67
24029,2989,4746,147,29,733,0,2314,274,367,1271,1147,162,38.64
24031,117105,271104,2695,22115,37793,0,45903,33892,6692,50318,32600,49583,30.17
24033,145326,200979,5003,8610,100273,105,25073,31561,14110,57262,44472,36135,41.96
24035,7769,12337,383,74,1906,0,6015,713,955,3305,2980,422,38.64
24037,11011,31021,327,423,3756,0,8117,912,2150,5365,4031,742,26.2
24039,4718,5132,292,158,1605,0,3070,367,363,1867,1492,248,47.9
24041,5844,9279,288,56,1433,0,4524,536,718,2486,2241,318,38.64
24043,28156,32485,1182,1220,4703,0,25024,2638,2762,11579,10704,2147,46.43
24045,19850,21590,1228,665,6751,0,12916,1544,1525,7854,6278,1044,47.9
24047,10053,10934,622,337,3419,0,6542,782,772,3978,3179,529,47.9
24510,138663,115707,4220,4189,107215,14,33384,7262,11423,60569,62291,6662,54.51
25001,35648,67370,1225,499,2728,0,32623,2328,5067,19189,13388,3620,34.6
25003,26909,30786,335,563,2446,0,25796,1206,3506,14019,11269,888,46.64
25005,111978,121413,2767,3514,13875,25,92849,17800,7602,48410,45868,23504,47.98
25007,3129,6047,38,89,219,0,2947,78,427,1895,1239,96,34.1
25009,134550,175003,3668,5379,14475,0,97792,50474,9666,64576,51339,43121,43.47
25011,11522,15883,357,908,557,2,10712,667,932,5275,4849,648,42.04
25013,97159,86922,1882,4962,16488,4,76344,35097,8671,41308,41602,24547,52.78
25015,26608,37737,833,1812,1092,10,24756,1828,2327,12150,11197,1546,41.35
25017,209028,426666,4185,29676,23998,98,159663,32771,13505,96603,72768,53677,32.88
25019,2165,4185,26,61,152,0,2040,54,295,1311,858,67,34.09
25021,91327,185106,1651,11783,15370,64,66511,6472,7400,47224,29554,19488,33.04
25023,73590,128777,807,2334,13595,230,58339,4223,7461,40774,25277,11637,36.36
25025,155403,160104,3701,19429,55675,0,84967,50562,4352,61467,56063,62455,49.26
25027,137905,196049,3330,8397,15658,326,113430,32653,12103,61722,54223,27726,41.29
26001,2381,2485,130,18,50,0,2341,85,389,1210,1110,11,48.93
26003,1744,1794,323,7,12,12,1618,30,229,874,754,20,49.29
26005,16748,27723,932,736,480,0,15875,2416,2034,7863,5668,1635,37.66
26007,6768,7065,369,52,141,0,6655,241,1106,3441,3155,31,48.93
26009,4518,5964,207,92,56,3,4464,93,564,2132,1725,118,43.1
26011,3442,3562,196,42,22,13,3400,96,453,1860,1641,20,49.14
26013,1641,1839,106,34,67,5,1607,45,267,796,594,20,47.16
26015,10106,14561,401,146,1527,0,9007,708,1221,4740,3886,291,40.97
26017,18908,25957,658,313,978,76,17872,1459,2114,8581,7826,293,42.14
26019,2756,4767,179,36,63,0,2691,163,450,1247,1089,32,36.63
26021,30118,35646,766,1111,7446,0,22852,2167,2836,14654,11304,1036,45.8
26023,7132,9833,247,11,187,56,7030,455,798,3370,2770,664,42.04
26025,21743,31328,863,313,3284,0,19380,1523,2628,10198,8362,626,40.97
26027,10125,10232,516,355,781,6,9291,1386,1301,4283,3373,994,49.74
26029,5025,6633,230,103,62,3,4965,104,627,2371,1919,132,43.1
26031,5989,6251,326,46,125,0,5889,213,979,3045,2792,27,48.93
26033,7253,7463,1341,31,49,50,6730,123,951,3636,3134,85,49.29
26035,6072,5741,435,157,306,0,5982,484,572,2353,2315,89,51.4
26037,11211,20781,311,342,1414,53,9806,1449,1230,4724,5027,543,35.04
26039,3041,3175,166,24,63,0,2991,108,497,1546,1418,14,48.92
26041,7276,7486,1346,31,49,50,6752,124,954,3647,3144,85,49.29
26043,5220,5850,339,108,212,15,5110,144,848,2530,1889,63,47.15
26045,15469,28675,429,473,1952,73,13531,2000,1698,6519,6936,750,35.04
26047,6579,8684,301,135,81,4,6499,136,821,3104,2512,173,43.1
26049,85629,81813,2302,903,26070,50,64272,5848,9131,33729,33889,1845,51.14
26051,5823,6026,331,70,38,23,5752,162,766,3146,2776,34,49.14
26053,2893,3242,188,60,117,8,2832,80,470,1402,1047,35,47.16
26055,14612,25270,950,189,332,0,14263,863,2386,6613,5775,171,36.64
26057,8219,7770,589,212,415,0,8097,655,774,3185,3133,121,51.4
26059,8480,9260,308,80,329,22,8055,975,785,3897,3367,555,47.8
26061,7516,8424,488,156,305,22,7358,208,1221,3643,2721,91,47.15
26063,5807,7461,228,49,75,0,5663,416,758,2842,2507,72,43.77
26065,51935,63814,2007,4706,13725,77,40278,7297,3552,16735,21128,4416,44.87
26067,11510,13378,346,61,419,9,11284,718,1389,4919,4233,245,46.25
26069,5788,5989,329,70,37,23,5717,161,761,3127,2759,34,49.15
26071,2341,2624,152,48,95,7,2292,65,380,1135,847,28,47.15
26073,12673,11981,909,327,639,0,12486,1010,1193,4912,4831,187,51.4
26075,24206,37731,485,284,5319,0,20636,1764,1562,9969,9826,243,39.08
26077,45598,60044,1056,1060,11707,158,35534,1768,3774,14044,16989,1749,43.16
26079,3460,4568,158,71,43,2,3419,72,432,1633,1321,91,43.1
26081,92417,160675,2611,4373,19473,72,72503,14274,6735,33915,30923,9678,36.52
26083,410,460,27,8,17,1,402,11,67,199,149,5,47.13
26085,2113,2658,98,28,56,0,2046,211,338,1118,1011,71,44.29
26087,14574,20374,564,331,872,43,14357,733,1790,6808,6133,436,41.7
26089,3421,5917,222,44,78,0,3340,202,559,1548,1352,40,36.64
26091,18433,20127,670,173,715,47,17509,2120,1707,8469,7317,1205,47.8
26093,18701,56670,381,530,163,0,18089,752,1984,10697,6582,443,24.81
26095,1053,1083,195,4,7,7,977,18,138,528,455,12,49.3
26097,2137,2199,395,9,14,15,1983,36,280,1071,923,25,49.29
26099,148406,209794,3576,8396,33335,0,116152,7304,13747,66256,58802,22829,41.43
26101,3840,6641,250,50,87,0,3748,227,627,1738,1518,45,36.64
26103,13285,14888,862,275,539,39,13005,368,2158,6440,4809,161,47.16
26105,5075,6384,235,67,134,0,4915,507,813,2685,2428,171,44.29
26107,6843,7953,205,36,249,5,6708,427,826,2925,2516,146,46.25
26109,4633,4767,857,20,31,32,4299,79,608,2322,2002,54,49.29
26111,15204,20871,529,252,787,61,14370,1173,1699,6900,6292,236,42.15
26113,2904,3833,133,59,36,2,2869,60,363,1370,1109,76,43.11
26115,24463,37094,368,400,1810,0,23089,1428,2683,11837,8530,245,39.74
26117,11476,13339,345,61,418,8,11251,716,1385,4905,4220,245,46.25
26119,2144,2238,117,17,45,0,2108,76,350,1090,999,10,48.93
26121,33870,33838,1100,356,7999,0,25910,2673,5197,15314,14790,387,50.02
26123,8728,10980,404,115,231,0,8453,873,1398,4618,4176,295,44.29
26125,170490,359792,5749,10626,42125,181,127252,12775,12468,74924,62831,18110,32.15
26127,4655,5856,216,61,123,0,4509,465,746,2463,2227,157,44.29
26129,4765,4931,271,58,31,19,4707,132,627,2574,2271,28,49.14
26131,1169,1310,76,24,47,3,1144,32,190,567,423,14,47.16
26133,3945,4585,118,21,144,3,3867,246,476,1686,1451,84,46.25
26135,1926,2010,105,15,40,0,1894,69,315,979,898,9,48.93
26137,5873,6131,320,45,122,0,5776,209,960,2986,2738,27,48.93
26139,37192,72853,845,2162,2105,115,34085,6237,2788,14266,13823,3627,33.8
26141,3038,3171,165,23,63,0,2987,108,497,1545,1416,14,48.93
26143,5380,5567,306,65,35,21,5314,149,708,2907,2565,31,49.15
26145,40597,39549,1618,177,13271,0,28780,4665,3753,16363,16962,1269,50.65
26147,27458,38866,1164,275,2347,0,26779,1545,3353,11445,11038,140,41.4
26149,9688,13357,336,16,254,77,9551,618,1084,4579,3762,902,42.04
26151,7508,9646,295,63,98,0,7321,538,980,3674,3241,93,43.77
26153,1587,1633,294,7,11,11,1473,27,208,796,686,19,49.29
26155,10702,17482,191,250,346,0,10460,713,1373,4316,4199,80,37.97
26157,9857,12665,387,83,128,0,9613,707,1286,4824,4255,123,43.77
26159,14831,14988,755,519,1143,10,13610,2031,1905,6275,4940,1455,49.74
26161,52526,96624,1850,7414,14245,0,37106,5101,4454,16076,14575,4752,35.22
26163,368229,326725,10230,10359,202866,830,165497,24359,26026,153232,140204,36975,52.99
26165,6495,8573,297,133,80,4,6416,134,811,3065,2480,170,43.1
27001,2474,3915,273,28,43,0,2393,102,428,1198,992,36,38.72
27003,42252,93016,741,3249,7614,0,33606,4433,5697,17705,15750,7020,31.24
27005,5546,8636,739,102,91,0,5244,381,616,2314,2204,167,39.11
27007,7596,11282,1235,110,112,0,7126,352,1069,3474,3008,140,40.24
27009,5877,10168,314,227,936,0,5304,447,337,1866,1824,86,36.63
27011,909,1291,40,37,19,0,881,57,88,395,354,24,41.32
27013,10250,17090,437,641,500,0,9819,697,717,3515,3013,278,37.49
27015,4194,6399,198,179,259,3,3838,503,470,2021,1569,314,39.59
27017,5708,9031,629,65,98,0,5521,236,988,2764,2289,83,38.73
27019,11954,28216,1275,716,148,0,10820,1871,696,4735,3562,964,29.76
27021,4998,7328,852,68,72,0,4679,202,743,2339,1977,77,40.55
27023,2218,3147,97,91,46,0,2149,140,215,964,863,57,41.34
27025,7986,14148,722,41,112,0,7869,383,1640,3754,3340,37,36.08
27027,10802,16448,474,315,173,0,10619,750,977,4639,4221,361,39.64
27029,1343,2091,179,25,22,0,1270,92,149,560,534,40,39.11
27031,1015,1486,109,14,44,0,981,22,184,487,416,15,40.58
27033,1865,2880,109,72,95,1,1696,199,216,854,672,92,39.3
27035,11532,15651,209,61,445,0,11342,184,1736,6033,5111,196,42.42
27037,51461,118491,2790,3460,8358,0,45058,7543,5704,22295,20249,6668,30.28
27039,3396,5148,98,213,189,3,3223,399,324,1688,1180,289,39.75
27041,6868,9748,300,281,141,0,6656,434,665,2986,2673,178,41.33
27043,2254,3439,107,96,139,2,2063,270,252,1086,843,169,39.59
27045,3453,5235,99,217,192,3,3277,406,330,1717,1200,294,39.74
27047,5002,7631,237,213,309,4,4577,599,560,2410,1871,375,39.59
27049,7411,11771,384,395,208,0,7136,556,677,3175,2110,351,38.64
27051,1069,1517,47,44,22,0,1036,68,103,465,416,28,41.34
27053,178952,352799,8353,19506,52650,0,116993,16255,11822,71290,64421,27940,33.65
27055,3065,4648,88,192,170,2,2909,360,293,1524,1065,261,39.74
27057,3547,5200,604,48,51,0,3320,143,527,1660,1403,54,40.55
27059,5803,10281,525,30,81,0,5718,279,1191,2727,2427,27,36.08
27061,7483,10971,1275,102,107,0,7005,302,1112,3502,2960,115,40.55
27063,1618,2498,95,62,82,1,1471,172,188,741,583,80,39.31
27065,2527,3997,279,29,43,0,2444,104,437,1223,1013,37,38.73
27067,6640,11417,223,61,539,5,5540,1175,783,3220,2650,1114,36.77
27069,663,1033,88,12,11,0,627,46,74,277,264,20,39.09
27071,2004,2938,342,27,29,0,1876,81,298,938,793,31,40.55
27073,1183,1678,52,48,24,0,1146,75,114,514,460,31,41.35
27075,1976,2892,212,28,86,0,1910,44,358,947,810,30,40.59
27077,594,925,79,11,10,0,562,41,66,248,236,18,39.1
27079,4347,6774,229,148,284,2,4064,433,415,1843,1521,442,39.09
27081,912,1409,53,35,46,0,830,97,106,418,329,45,39.29
27083,4091,6317,239,157,208,2,3721,436,475,1874,1474,202,39.31
27085,5582,9598,187,51,453,4,4657,988,658,2707,2228,936,36.77
27087,854,1329,114,16,14,0,807,59,95,356,339,26,39.12
27089,1424,2218,190,26,23,0,1347,98,158,594,566,43,39.1
27091,3242,4945,153,138,200,2,2966,388,363,1562,1213,243,39.6
27093,3552,6107,119,32,289,2,2963,629,419,1723,1417,596,36.77
27095,3732,6612,338,19,52,0,3677,179,766,1754,1561,17,36.08
27097,5932,8052,108,31,229,0,5835,95,893,3104,2629,101,42.42
27099,6514,9876,188,409,362,5,6182,765,622,3238,2263,555,39.74
27101,1323,2043,77,51,67,1,1203,141,153,606,477,65,39.3
27103,5110,8520,218,320,250,0,4895,348,358,1753,1502,139,37.49
27105,3608,5572,211,139,183,2,3282,384,419,1653,1300,178,39.3
27107,1016,1582,135,19,17,0,961,70,113,424,404,31,39.11
27109,19086,46181,382,967,2777,0,15404,2454,1106,7981,4801,1963,29.24
27111,9936,15129,436,290,159,0,9767,690,899,4267,3882,332,39.64
27113,2206,3435,294,41,36,0,2086,152,245,920,877,66,39.11
27115,4552,7202,502,52,78,0,4403,188,788,2204,1826,66,38.73
27117,1525,2354,89,59,77,1,1387,162,177,698,549,75,39.31
27119,4917,7657,655,91,81,0,4650,338,547,2052,1954,148,39.1
27121,1990,2825,87,81,41,0,1929,126,193,865,775,52,41.33
27123,87823,130980,2383,16669,21292,0,51537,10119,5675,32043,34097,23276,40.14
27125,619,964,82,11,10,0,586,43,69,258,246,19,39.1
27127,2496,3854,146,96,127,1,2270,266,290,1143,899,123,39.31
27129,2235,3843,75,20,182,2,1865,396,264,1084,892,375,36.77
27131,10169,15849,536,345,665,4,9508,1013,971,4312,3558,1034,39.08
27133,1570,2425,92,60,80,1,1428,167,182,719,566,78,39.3
27135,2417,3764,322,45,40,0,2286,166,269,1009,961,73,39.1
27137,35713,50256,3027,646,1571,0,34286,699,5211,14324,14045,544,41.54
27139,16345,39938,669,2013,1824,0,11655,2591,2370,7351,4959,4338,29.04
27141,11322,25029,481,114,678,0,10832,1057,1241,4409,3710,77,31.15
27143,2253,3874,76,21,183,2,1880,399,266,1093,899,378,36.77
27145,22538,38876,1207,882,3621,0,20326,1708,1276,7139,6988,333,36.7
27147,5670,8837,299,193,371,2,5301,565,541,2404,1984,576,39.08
27149,1703,2417,74,70,35,0,1650,108,165,740,663,44,41.33
27151,1733,2460,76,71,36,0,1679,109,168,753,675,45,41.33
27153,4405,5978,80,23,170,0,4333,70,663,2305,1952,75,42.43
27155,592,841,26,24,12,0,574,37,57,257,231,15,41.31
27157,3331,5291,173,178,93,0,3208,250,305,1427,949,158,38.63
27159,2454,3331,44,13,95,0,2414,39,369,1284,1088,42,42.42
27161,2875,4481,152,98,188,1,2688,286,274,1219,1006,292,39.08
27163,27490,74980,499,2288,3367,42,21671,2805,1516,13440,11445,3466,26.83
27165,1821,2779,86,78,113,1,1667,218,204,877,681,136,39.59
27167,1075,1637,47,31,17,0,1057,75,97,462,420,36,39.64
27169,7736,12288,401,413,217,0,7449,580,707,3314,2203,366,38.63
27171,13898,38546,463,570,1476,0,12965,399,1855,6319,4796,541,26.5
27173,1677,2380,73,69,34,0,1625,106,162,729,653,43,41.34
28001,6452,4631,213,124,3898,0,2676,88,469,3394,3008,14,58.22
28003,7900,6239,533,4,2058,3,6019,257,822,4105,4394,131,55.87
28005,2780,1995,92,53,1680,0,1153,38,202,1462,1296,6,58.22
28007,3999,2497,85,23,2654,0,1333,40,264,2057,1830,16,61.56
28009,1738,1373,117,1,453,1,1324,56,181,903,967,29,55.87
28011,7182,3979,56,24,5832,0,1417,58,393,3323,3189,176,64.35
28013,2569,2510,59,40,915,0,1687,105,138,1153,1055,28,50.58
28015,2234,1395,47,13,1483,0,744,23,147,1149,1022,9,61.56
28017,3312,3236,76,51,1179,0,2175,135,178,1487,1360,36,50.58
28019,1749,1594,42,38,995,10,775,18,208,662,598,15,52.32
28021,1995,1432,66,38,1206,0,828,27,145,1050,930,4,58.21
28023,3548,2474,220,62,1938,0,1566,152,464,1642,1578,92,58.92
28025,3952,3601,94,87,2248,23,1751,40,469,1495,1352,35,52.32
28027,4726,3193,31,0,3132,0,1686,156,350,2124,1850,86,59.68
28029,5590,5037,144,46,3645,0,1962,154,333,2106,2449,188,52.6
28031,3692,2711,31,0,1621,8,2028,187,379,1947,1461,156,57.66
28033,27132,41835,373,711,10859,0,15955,1747,3320,10541,7751,1363,39.34
28035,15131,15561,745,190,6524,0,9289,1090,1471,5518,6900,213,49.3
28037,1676,1203,55,32,1013,0,695,23,122,882,782,4,58.21
28039,4429,4905,173,22,698,0,3853,136,673,2291,2679,0,47.45
28041,2724,2001,23,0,1196,6,1496,138,280,1436,1078,115,57.65
28043,4834,3018,102,28,3209,0,1611,49,319,2486,2212,20,61.56
28045,8377,9276,328,41,1321,0,7287,258,1274,4332,5067,0,47.45
28047,38343,42880,2551,2197,11758,196,27091,2378,8564,17033,20381,2113,47.21
28049,51965,40503,1092,306,41649,0,10844,1105,3393,18098,19072,1326,56.2
28051,3800,2373,80,22,2522,0,1266,38,251,1954,1739,16,61.56
28053,1804,1000,14,6,1465,0,356,15,99,835,801,44,64.34
28055,311,172,2,1,253,0,61,3,17,144,138,8,64.39
28057,4622,4516,106,71,1646,0,3035,188,249,2075,1898,50,50.58
28059,26306,30678,1738,892,7609,96,17360,3214,3157,11274,12219,1406,46.16
28061,3052,2529,128,19,1288,10,1742,122,366,1496,1468,161,54.69
28063,1584,1137,52,30,957,0,657,22,115,833,739,3,58.21
28065,2279,1673,19,0,1001,5,1252,116,234,1201,902,96,57.67
28067,13541,9944,114,0,5946,28,7438,687,1390,7139,5360,571,57.66
28069,1676,1389,70,11,707,6,957,67,201,822,806,89,54.68
28071,10808,10559,249,167,3849,0,7097,440,582,4852,4439,116,50.58
28073,12431,12784,612,156,5360,0,7632,896,1208,4533,5669,175,49.3
28075,16586,11562,1026,289,9060,0,7319,711,2167,7674,7375,431,58.92
28077,2626,1885,87,50,1587,0,1089,36,191,1381,1224,6,58.21
28079,3967,3287,167,25,1675,13,2265,158,476,1945,1908,210,54.69
28081,15642,16409,290,61,5801,0,9853,1086,1033,6998,7356,602,48.8
28083,6334,3955,134,36,4204,0,2111,64,418,3258,2898,26,61.56
28085,7624,5473,252,146,4607,0,3162,104,554,4011,3555,16,58.21
28087,12486,11376,297,274,7102,72,5532,126,1483,4722,4271,109,52.33
28089,15942,24290,176,196,11270,0,5137,73,2210,6944,7377,279,39.63
28091,4733,4867,233,60,2041,0,2906,341,460,1726,2158,66,49.3
28093,7674,6061,518,4,1999,3,5847,249,799,3987,4269,127,55.87
28095,6619,6467,152,102,2357,0,4346,269,356,2972,2718,71,50.58
28097,2194,1370,46,12,1457,0,731,22,145,1129,1004,9,61.56
28099,5425,4495,228,34,2290,18,3097,216,651,2660,2610,287,54.69
28101,4837,3372,299,84,2642,0,2135,207,632,2238,2151,126,58.92
28103,2181,1987,52,48,1241,13,966,22,259,825,746,19,52.33
28105,10983,10006,261,241,6247,64,4866,111,1304,4154,3756,96,52.33
28107,7338,4958,48,0,4863,0,2619,242,544,3299,2873,133,59.68
28109,10211,11307,400,50,1610,0,8882,315,1552,5281,6176,0,47.45
28111,2227,2290,110,28,960,0,1367,160,216,812,1015,31,49.3
28113,8808,6323,291,169,5322,0,3653,121,640,4634,4107,19,58.21
28115,5851,6138,108,23,2170,0,3686,406,386,2618,2752,225,48.8
28117,5685,4489,384,3,1481,2,4331,185,592,2954,3162,94,55.88
28119,1365,923,9,0,905,0,487,45,101,614,534,25,59.66
28121,21213,37960,572,416,5178,0,15874,687,2280,8838,9787,805,35.85
28123,5221,4326,219,33,2204,18,2980,208,627,2559,2511,276,54.69
28125,881,488,7,3,715,0,174,7,48,408,391,22,64.35
28127,3505,6272,94,69,856,0,2623,114,377,1460,1617,133,35.85
28129,2650,2196,111,17,1119,9,1513,106,318,1299,1275,140,54.68
28131,3333,3691,131,16,525,0,2900,103,507,1724,2016,0,47.45
