sduni20,Num Eligible,Num Ineligible,Percentage Eligible
4842090,511,444,53.51
4842120,763,669,53.28
4842210,1483,1780,45.45
4842240,933,955,49.42
4842280,1993,4822,29.24
4842300,1202,1322,47.62
4842330,8716,13749,38.8
4842360,494,362,57.71
4842390,138,140,49.64
4842420,140,148,48.61
4842450,3453,6341,35.26
4842480,5916,6959,45.95
4842510,12485,13353,48.32
4842540,62,79,43.97
4842570,140,179,43.89
4842630,566,664,46.02
4842660,419,1013,29.26
4842690,865,547,61.26
4842720,109,128,45.99
4842780,198,201,49.62
4842810,657,771,46.01
4842840,785,570,57.93
4842870,268,402,40.0
4842900,537,632,45.94
4842930,686,1028,40.02
4842960,8847,23768,27.13
4842990,587,450,56.61
4843110,139,154,47.44
4843140,606,927,39.53
4843170,154,143,51.85
4843200,1403,1177,54.38
4843230,806,1090,42.51
4843260,1049,1641,39.0
4843290,2573,2389,51.85
4843320,801,1025,43.87
4843350,2681,2409,52.67
4843400,132,166,44.3
4843470,19251,26402,42.17
4843530,596,520,53.41
4843560,402,364,52.48
4843650,30726,22123,58.14
4843680,217,191,53.19
4843720,4419,2755,61.6
4843740,50,50,50.0
4843760,544,681,44.41
4843800,3715,1539,70.71
4843860,584,875,40.03
4843890,1397,2174,39.12
4843920,2656,3182,45.5
4843950,917,1076,46.01
4843980,178,228,43.84
4844010,1308,2785,31.96
4844040,216,293,42.44
4844110,2112,2542,45.38
4844150,16297,17458,48.28
4844160,3927,5120,43.41
4844280,22566,19796,53.27
4844310,336,380,46.93
4844370,24,31,43.64
4844410,847,1147,42.48
4844430,6958,9908,41.25
4844470,618,972,38.87
4844490,20,31,39.22
4844520,210,231,47.62
4844580,1282,1014,55.84
4844670,840,733,53.4
4844710,312,420,42.62
4844730,6145,13873,30.7
4844800,6590,14787,30.83
4844810,130,111,53.94
4844820,792,940,45.73
4844890,399,511,43.85
4844910,140,121,53.64
4844940,328,332,49.7
4844960,15103,6050,71.4
4845000,507,668,43.15
4845040,994,1944,33.83
4845090,3013,3973,43.13
4845120,1666,1199,58.15
4845150,943,966,49.4
4845180,578,419,57.97
4845210,177,179,49.72
4845240,87,96,47.54
4845330,60,65,48.0
4845380,2240,2629,46.01
4845420,296,380,43.79
4845450,234,300,43.82
4845480,1202,1253,48.96
4845540,6179,8586,41.85
4845570,156,135,53.61
4845600,4026,5980,40.24
4845630,1644,2464,40.02
4845670,641,972,39.74
4845690,83,72,53.55
4845720,1772,1949,47.62
4845780,14765,18531,44.34
4845840,58,82,41.43
4845900,6249,10882,36.48
4845950,2737,3442,44.3
4845990,142,123,53.58
4846080,235,283,45.37
4846170,186,189,49.6
4846200,1808,1977,47.77
4846230,906,1452,38.42
4846260,608,619,49.55
4846320,626,532,54.06
4846350,447,776,36.55
4846380,449,457,49.56
4846410,79,80,49.69
4846440,2195,1593,57.95
4846470,346,380,47.66
4846500,4703,5417,46.47
4846530,5957,21460,21.73
4846590,680,777,46.67
4846620,1650,1819,47.56
4846650,607,669,47.57
4846680,39961,26093,60.5
4846710,2927,1227,70.46
4846740,545,463,54.07
4846770,150,155,49.18
4899130,360,151,70.45
4899999,147,162,47.57
4900030,35007,84301,29.34
4900060,957,1415,40.35
4900090,5709,13254,30.11
4900120,8431,17775,32.17
4900142,18772,59056,24.12
4900150,3333,4340,43.44
4900180,152,198,43.43
4900210,29704,84091,26.1
4900240,3200,4167,43.44
4900270,1605,2089,43.45
4900300,687,1016,40.34
4900330,1662,2164,43.44
4900360,52012,90446,36.51
4900390,7756,11462,40.36
4900420,25750,72497,26.21
4900450,1482,2191,40.35
4900480,1037,1533,40.35
4900510,5535,11669,32.17
4900540,1757,2596,40.36
4900570,1289,2718,32.17
4900600,5008,10133,33.08
4900630,10112,32137,23.93
4900660,1662,2456,40.36
4900690,605,1275,32.18
4900720,12810,19807,39.27
4900750,2956,6232,32.17
4900780,194,287,40.33
4900810,17092,15573,52.33
4900840,263,555,32.15
4900870,30806,55837,35.56
4900900,2289,2980,43.44
4900930,2914,4307,40.35
4900960,2189,3235,40.36
4900990,882,1860,32.17
4901020,112,165,40.43
4901050,7199,16712,30.11
4901080,5817,7573,43.44
4901110,5681,7397,43.44
4901140,24600,43652,36.04
4901170,337,499,40.31
4901200,21951,38523,36.3
5000004,552,723,43.29
5000007,3060,3941,43.71
5000024,436,562,43.69
5000385,1570,2056,43.3
5000395,4274,5880,42.09
5000404,2119,2730,43.7
5000405,2342,3067,43.3
5000406,1631,2101,43.7
5002820,7739,10657,42.07
5003240,3104,4275,42.07
5004590,1913,2505,43.3
5005610,1664,2289,42.09
5007050,2771,3630,43.29
5007470,3549,4887,42.07
5007530,1624,2127,43.3
5009360,1422,1958,42.07
5099901,1978,2547,43.71
5099902,1412,1819,43.7
5099903,2928,3771,43.71
5099904,1879,2456,43.34
5099905,4013,5255,43.3
5099909,2117,2741,43.58
5099912,2705,3719,42.11
5099914,4670,6430,42.07
5099919,556,723,43.47
5099920,2153,2798,43.49
5099921,2184,2838,43.49
5099922,2208,2881,43.39
5099923,2983,3878,43.48
5099925,2343,3045,43.49
5099926,2129,2767,43.48
5099927,2373,3060,43.68
5099928,1329,1712,43.7
5099930,2260,2942,43.44
5099931,3525,4581,43.49
5099932,1843,2374,43.7
5099933,1122,1470,43.29
5099934,1426,1854,43.48
5099935,1458,1894,43.5
5099936,2176,2844,43.35
5099942,2627,3393,43.64
5099946,1812,2373,43.3
5099947,1588,2079,43.31
5099948,3753,4915,43.3
5099949,1075,1408,43.29
5099951,1599,2094,43.3
5099952,2003,2623,43.3
5099999,8444,11007,43.41
5100022,86,186,31.62
5100023,731,1680,30.32
5100036,7077,22263,24.12
5100060,5880,8319,41.41
5100090,14749,29756,33.14
5100120,18441,53926,25.48
5100152,2324,4092,36.22
5100180,2600,2401,51.99
5100210,4950,8340,37.25
5100240,2548,4293,37.25
5100270,19155,89456,17.64
5100300,13565,17433,43.76
5100330,737,948,43.74
5100360,12564,21169,37.25
5100390,1414,1224,53.6
5100420,5128,9028,36.22
5100450,3881,3359,53.6
5100480,3107,2869,51.99
5100510,4625,3282,58.49
5100540,3298,3046,51.99
5100560,1162,1493,43.77
5100600,8898,11756,43.08
5100660,3625,7849,31.59
5100690,6570,5687,53.6
5100720,666,1954,25.42
5100750,2259,2086,51.99
5100780,6232,11881,34.41
5100810,31139,62947,33.1
5100840,40929,94388,30.25
5100870,1960,3808,33.98
5100930,671,949,41.42
5100960,3422,3190,51.75
5100990,876,1542,36.23
5101020,746,1313,36.23
5101050,5991,13810,30.26
5101080,1897,1752,51.99
5101110,9586,8316,53.55
5101140,3210,2278,58.49
5101170,5261,4904,51.76
5101190,1085,1012,51.74
5101200,1865,2638,41.42
5101230,1492,6537,18.58
5101260,87265,324056,21.22
5101290,829,4496,15.57
5101320,8319,19176,30.26
5101350,2447,3822,39.03
5101380,3447,7670,31.01
5101410,1192,2051,36.76
5101440,8312,14634,36.22
5101470,11998,23400,33.89
5101510,2376,7053,25.2
5101560,1515,1312,53.59
5101590,2654,4145,39.04
5101620,6812,9638,41.41
5101650,2438,7146,25.44
5101690,3456,2991,53.61
5101710,2752,5246,34.41
5101740,2144,1998,51.76
5101770,6671,6160,51.99
5101800,26587,31038,46.14
5101830,10822,31743,25.42
5101860,7522,11816,38.9
5101890,45868,91153,33.48
5101920,11464,9946,53.55
5101950,389,500,43.76
5101980,4335,4041,51.76
5102010,5628,9680,36.77
5102070,1164,1647,41.41
5102100,3050,6604,31.59
5102120,1415,4154,25.41
5102160,1922,2719,41.41
5102190,5035,3574,58.49
5102250,24826,118551,17.32
5102280,4756,10581,31.01
5102310,2341,2161,52.0
5102340,12620,16674,43.08
5102360,4865,8715,35.82
5102370,1577,3635,30.26
5102390,1959,3510,35.82
5102400,3033,2631,53.55
5102430,1501,2123,41.42
5102460,5944,5489,51.99
5102490,1871,2647,41.41
5102520,15768,24629,39.03
5102580,1870,4160,31.01
5102610,2259,6632,25.41
5102640,35981,43196,45.44
5102670,43212,52709,45.05
5102710,2162,3059,41.41
5102730,2084,2949,41.41
5102760,837,594,58.49
5102790,3068,2833,51.99
5102820,4133,9525,30.26
5102850,3792,5476,40.91
5102880,3962,3437,53.55
5102910,6299,5871,51.76
5102940,13614,11811,53.55
5102980,1126,3543,24.12
5103000,19823,22308,47.05
5103030,2991,8767,25.44
5103060,4284,3956,51.99
5103090,8096,7547,51.75
5103130,45905,106372,30.15
5103150,5345,8349,39.03
5103180,2542,3970,39.04
5103210,839,1933,30.27
5103240,46723,54182,46.3
5103270,1570,2221,41.41
5103300,20637,20779,49.83
5103330,15224,25550,37.34
5103370,3964,5095,43.76
5103390,12160,19100,38.9
5103420,5855,4156,58.49
5103460,5230,5266,49.83
5103480,4901,3478,58.49
5103510,7066,10205,40.91
5103520,6718,5815,53.6
5103600,2624,4513,36.77
5103640,16434,35580,31.6
5103660,13196,39167,25.2
5103690,4507,5792,43.76
5103710,13753,23654,36.77
5103750,1235,1151,51.76
5103780,2039,1900,51.76
5103810,9182,6517,58.49
5103840,55372,127542,30.27
5103870,6493,9381,40.9
5103900,12160,10525,53.6
5103930,3885,4992,43.76
5103950,335,984,25.4
5103980,2580,3651,41.41
5104020,1396,4391,24.12
5104050,3690,7196,33.9
5104080,8207,5825,58.49
5104110,6377,5519,53.61
5104150,6335,19928,24.12
5199999,1280,1645,43.76
5300001,2808,7081,28.4
5300002,240,231,50.96
5300003,5811,6555,46.99
5300030,3976,4093,49.28
5300060,756,874,46.38
5300090,82,95,46.33
5300150,3726,5647,39.75
5300240,4591,7677,37.42
5300280,549,653,45.67
5300300,15076,20684,42.16
5300330,2798,6453,30.25
5300380,11289,17673,38.98
5300390,15401,44544,25.69
5300420,18115,27536,39.68
5300450,11,13,45.83
5300480,16591,26778,38.26
5300510,78,88,46.99
5300570,3024,4597,39.68
5300630,207,239,46.41
5300660,7601,12351,38.1
5300690,891,866,50.71
5300720,664,676,49.55
5300750,272,353,43.52
5300780,3715,5631,39.75
5300810,4358,8367,34.25
5300840,686,891,43.5
5300870,98,231,29.79
5300950,1984,2043,49.27
5300960,1515,1560,49.27
5300990,2037,2306,46.9
5301050,122,141,46.39
5301080,8958,18995,32.05
5301110,18393,21825,45.73
5301140,4839,5629,46.23
5301170,3016,3487,46.38
5301200,1535,1580,49.28
5301230,6368,10144,38.57
5301260,1211,1166,50.95
5301290,2541,3302,43.49
5301320,3272,3894,45.66
5301350,1869,1551,54.65
5301380,111,145,43.36
5301410,12672,22283,36.25
5301440,682,811,45.68
5301470,1917,2668,41.81
5301500,203,242,45.62
5301560,262,252,50.97
5301590,553,770,41.8
5301630,2463,2370,50.96
5301660,852,1291,39.76
5301680,531,804,39.78
5301710,382,393,49.29
5301800,1756,2662,39.75
5301830,537,697,43.52
5301860,220,262,45.64
5301890,271,261,50.94
5301920,390,375,50.98
5301950,157,130,54.7
5301980,475,786,37.67
5302010,514,611,45.69
5302040,628,748,45.64
5302070,1902,2757,40.82
5302130,1439,2638,35.3
5302160,76,105,41.99
5302280,5289,6681,44.19
5302310,6546,6742,49.26
5302340,239,198,54.69
5302370,1330,3104,30.0
5302400,21471,49534,30.24
5302460,5895,4890,54.66
5302490,1771,1823,49.28
5302520,89,106,45.64
5302550,483,497,49.29
5302610,2747,2280,54.64
5302640,164,190,46.33
5302670,17674,39278,31.03
5302700,24720,36851,40.15
5302730,93,89,51.1
5302820,23782,28993,45.06
5302850,5752,8744,39.68
5302880,3292,5571,37.14
5302910,757,1056,41.75
5302940,9101,10594,46.21
5302970,661,1136,36.78
5303000,135,161,45.61
5303030,89,103,46.35
5303090,1454,1681,46.38
5303130,876,798,52.33
5303150,2753,1702,61.8
5303180,1135,681,62.5
5303210,1729,3973,30.32
5303240,543,559,49.27
5303270,167,248,40.24
5303300,136,208,39.53
5303330,818,1404,36.81
5303360,129,154,45.58
5303440,317,271,53.91
5303510,1053,631,62.53
5303540,21495,27837,43.57
5303570,1469,2303,38.94
5303600,1228,1264,49.28
5303660,2090,2152,49.27
5303720,59,158,27.19
5303750,9446,35497,21.02
5303780,43,60,41.75
5303810,1461,1648,46.99
5303870,101,98,50.75
5303930,15187,21168,41.77
5303960,24503,37422,39.57
5303990,1170,1126,50.96
5304020,1273,1770,41.83
5304050,877,728,54.64
5304080,109,126,46.38
5304110,841,1274,39.76
5304150,107,128,45.53
5304170,1293,1980,39.51
5304200,4975,12842,27.92
5304230,19026,67620,21.96
5304260,2293,3835,37.42
5304290,30,35,46.15
5304380,718,1169,38.05
5304410,216,257,45.67
5304470,8876,10013,46.99
5304500,390,375,50.98
5304530,468,710,39.73
5304560,1353,6365,17.53
5304590,585,676,46.39
5304620,3609,5487,39.68
5304650,566,340,62.47
5304710,106,109,49.3
5304740,725,746,49.29
5304800,300,309,49.26
5304830,733,706,50.94
5304860,10169,17505,36.75
5304890,677,697,49.27
5304920,10201,13100,43.78
5304950,1499,2603,36.54
5304980,1738,7832,18.16
5305010,1809,2750,39.68
5305020,1249,1202,50.96
5305040,93,108,46.27
5305130,3732,10784,25.71
5305160,1594,1641,49.27
5305190,525,606,46.42
5305220,9748,8087,54.66
5305250,831,961,46.37
5305280,793,476,62.49
5305310,2476,3763,39.69
5305340,61,72,45.86
5305370,3637,2569,58.6
5305400,6567,9953,39.75
5305430,14814,27681,34.86
5305460,1657,1084,60.45
5305490,869,1005,46.37
5305520,432,487,47.01
5305550,258,248,50.99
5305610,1715,1664,50.75
5305640,1714,1860,47.96
5305670,1809,2750,39.68
5305700,1645,1694,49.27
5305730,1482,2059,41.85
5305760,5722,13194,30.25
5305790,3121,3246,49.02
5305820,56,61,47.86
5305850,16939,29990,36.09
5305880,315,303,50.97
5305910,12796,43953,22.55
5305940,6863,10404,39.75
5305970,139,165,45.72
5306000,501,518,49.17
5306060,2268,2559,46.99
5306090,1472,1534,48.97
5306120,285,332,46.19
5306150,1088,1047,50.96
5306180,10586,18690,36.16
5306220,2117,2037,50.96
5306240,1114,1287,46.4
5306270,95,91,51.08
5306300,990,1500,39.76
5306330,125,207,37.65
5306360,192,184,51.06
5306390,321,331,49.23
5306420,885,852,50.95
5306450,1712,4043,29.75
5306480,2824,3372,45.58
5306510,49,51,49.0
5306540,238,284,45.59
5306570,12959,17551,42.47
5306600,302,291,50.93
5306630,51,72,41.46
5306660,330,381,46.41
5306690,8908,19271,31.61
5306750,2156,2220,49.27
5306780,384,457,45.66
5306820,6446,8374,43.5
5306840,3232,4199,43.49
5306870,229,318,41.86
5306900,1834,2548,41.85
5306930,5987,7124,45.66
5306960,18139,33448,35.16
5306990,385,501,43.45
5307020,1334,1733,43.5
5307050,199,205,49.26
5307080,2854,2370,54.63
5307110,742,1273,36.82
5307140,753,849,47.0
5307210,737,1115,39.79
5307230,19248,31646,37.82
5307260,621,598,50.94
5307320,12023,16390,42.32
5307350,2919,4561,39.02
5307380,407,484,45.68
5307440,1675,2791,37.51
5307470,1961,3328,37.08
5307530,38,44,46.34
5307560,195,234,45.45
5307620,1461,1212,54.66
5307650,1415,2145,39.75
5307680,117,121,49.16
5307710,105824,246297,30.05
5307740,4955,7510,39.75
5307770,3999,2847,58.41
5307800,447,430,50.97
5307830,6727,8739,43.5
5307860,41,62,39.81
5307900,4879,5023,49.27
5307920,7580,21409,26.15
5307950,169,195,46.43
5307980,40,189,17.47
5308020,5558,15384,26.54
5308040,2573,12078,17.56
5308070,777,645,54.64
5308100,500,564,46.99
5308130,3160,4148,43.24
5308160,11546,18762,38.1
5308190,2770,4199,39.75
5308220,445,458,49.28
5308250,46006,52645,46.64
5308280,122,145,45.69
5308310,192,229,45.61
5308340,5600,8920,38.57
5308370,14,20,41.18
5308400,31,37,45.59
5308430,19,19,50.0
5308460,3024,6230,32.68
5308490,48,57,45.71
5308520,1300,1503,46.38
5308550,1427,3831,27.14
5308580,130,125,50.98
5308610,6915,13638,33.64
5308670,4499,2698,62.51
5308700,39354,53025,42.6
5308730,232,239,49.26
5308760,4109,11493,26.34
5308790,168,201,45.53
5308820,1315,2256,36.82
5308850,296,246,54.61
5308910,934,1079,46.4
5308940,1385,1333,50.96
5308970,2658,1594,62.51
5309000,164,228,41.84
5309030,779,879,46.98
5309060,220,254,46.41
5309100,6235,10933,36.32
5309150,817,648,55.77
5309180,4593,7805,37.05
5309240,300,288,51.02
5309270,27974,39886,41.22
5309300,1831,2199,45.43
5309330,676,763,46.98
5309360,1683,1394,54.7
5309390,216,298,42.02
5309450,5464,7607,41.8
5309480,2557,1533,62.52
5309510,790,659,54.52
5309540,2933,5343,35.44
5309570,57,68,45.6
5309600,338,348,49.27
5309630,278,267,51.01
5309660,9015,9284,49.26
5309690,4119,4896,45.69
5309720,6701,5142,56.58
5309750,776,897,46.38
5309780,2682,5999,30.9
5309810,1731,2002,46.37
5309840,240,286,45.63
5309870,439,496,46.95
5309900,120,100,54.55
5309930,916,1059,46.38
5309990,172,177,49.28
5310020,71,82,46.41
5310050,2602,3027,46.22
5310110,17108,13792,55.37
5310140,4460,7980,35.85
5310170,952,571,62.51
5400030,3010,3145,48.9
5400060,19332,29015,39.99
5400090,5111,3043,62.68
5400120,2567,2245,53.35
5400150,4894,4702,51.0
5400180,20992,17918,53.95
5400210,1283,1122,53.35
5400240,1661,1452,53.36
5400270,1562,1612,49.21
5400300,9034,7429,54.87
5400330,1528,1336,53.35
5400360,1950,2387,44.96
5400390,7241,6109,54.24
5400420,4102,5021,44.96
5400450,6314,6067,51.0
5400480,2539,3108,44.96
5400510,12824,13401,48.9
5400540,5731,5011,53.35
5400570,9139,13717,39.99
5400600,36384,40340,47.42
5400630,3315,3464,48.9
5400660,4794,2854,62.68
5400690,7633,4544,62.68
5400720,9549,12978,42.39
5400750,6639,6379,51.0
5400780,5663,4834,53.95
5400810,4478,2665,62.69
5400840,13104,11055,54.24
5400870,4784,5856,44.96
5400900,5524,3288,62.69
5400930,17977,24433,42.39
5400960,2718,2293,54.24
5400990,3030,3709,44.96
5401020,5074,4437,53.35
5401050,9206,8846,51.0
5401080,1092,1336,44.98
5401110,1532,1581,49.21
5401140,1729,1459,54.23
5401170,5815,7903,42.39
5401200,12782,10910,53.95
5401230,16645,13688,54.87
5401260,5435,5679,48.9
5401290,1690,1744,49.21
5401320,2892,2529,53.35
5401350,2627,2216,54.24
5401380,3250,3396,48.9
5401410,1200,1469,44.96
5401440,1666,1718,49.23
5401470,4633,4841,48.9
5401500,9134,5438,62.68
5401530,1840,1552,54.25
5401560,2892,2984,49.22
5401590,1039,1072,49.22
5401620,16876,17412,49.22
5401650,5011,2983,62.68
5500016,590,1036,36.29
5500017,501,905,35.63
5500030,577,927,38.36
5500056,294,454,39.3
5500058,1223,1679,42.14
5500060,2331,3702,38.64
5500061,1414,2021,41.16
5500120,453,819,35.61
5500150,789,1458,35.11
5500180,211,371,36.25
5500210,429,721,37.3
5500240,420,665,38.71
5500270,1654,2545,39.39
5500300,1625,2334,41.05
5500330,854,1357,38.63
5500360,2958,4894,37.67
5500390,11743,29119,28.74
5500420,898,1577,36.28
5500450,266,481,35.61
5500510,2490,3418,42.15
5500540,1787,4228,29.71
5500570,509,1036,32.94
5500600,757,1208,38.52
5500630,751,1155,39.4
5500720,1246,2473,33.5
5500750,1219,1726,41.39
5500780,637,1004,38.82
5500810,3052,5719,34.8
5500840,345,626,35.53
5500870,1477,2129,40.96
5500900,634,870,42.15
5500960,3271,6182,34.6
5500990,722,1580,31.36
5501020,319,577,35.6
5501050,5405,9579,36.07
5501080,1373,2434,36.07
5501110,220,397,35.66
5501140,1815,2504,42.02
5501170,430,594,41.99
5501230,726,1874,27.92
5501260,1793,3149,36.28
5501310,406,740,35.43
5501350,1258,1782,41.38
5501470,1084,1676,39.28
5501500,845,1513,35.84
5501560,406,628,39.26
5501590,609,1207,33.54
5501680,725,1625,30.85
5501740,907,1635,35.68
5501770,4219,15794,21.08
5501800,2054,3885,34.58
5501830,675,927,42.13
5501890,3599,5879,37.97
5501920,217,298,42.14
5502040,888,1256,41.42
5502070,351,650,35.06
5502100,793,1752,31.16
5502130,827,1171,41.39
5502160,1277,2915,30.46
5502340,606,1036,36.91
5502400,260,470,35.62
5502430,744,1773,29.56
5502460,2270,6331,26.39
5502520,896,2047,30.45
5502550,5705,8686,39.64
5502580,300,425,41.38
5502610,556,831,40.09
5502640,873,1547,36.07
5502670,1617,2376,40.5
5502700,637,1118,36.3
5502730,1117,1809,38.17
5502760,844,1304,39.29
5502790,637,1231,34.1
5502820,1218,2344,34.19
5502880,471,667,41.39
5502910,997,1647,37.71
5502970,1127,1742,39.28
5503030,710,1283,35.62
5503060,2561,5043,33.68
5503090,1019,1442,41.41
5503150,731,1321,35.62
5503180,2929,7510,28.06
5503210,2858,6764,29.7
5503240,651,1116,36.84
5503270,517,1345,27.77
5503510,2091,7206,22.49
5503640,2330,4435,34.44
5503660,1106,2448,31.12
5503690,1208,2184,35.61
5503810,799,1097,42.14
5503840,1019,1830,35.77
5503860,2116,3494,37.72
5504020,1706,3247,34.44
5504050,13696,21107,39.35
5504080,497,1013,32.91
5504110,1804,3407,34.62
5504170,560,925,37.71
5504200,543,931,36.84
5504230,713,1339,34.75
5504260,504,1052,32.39
5504290,2501,4761,34.44
5504320,1580,2775,36.28
5504350,276,499,35.61
5504380,558,957,36.83
5504440,1488,2638,36.06
5504500,688,1059,39.38
5504530,444,832,34.8
5504590,727,1314,35.62
5504650,784,1211,39.3
5504680,6780,15498,30.43
5504740,2624,4959,34.6
5504830,4183,8235,33.68
5504860,626,881,41.54
5504890,605,1687,26.4
5504920,1131,2845,28.45
5504960,1312,2305,36.27
5504980,458,785,36.85
5505160,2951,8229,26.4
5505220,1046,1935,35.09
5505250,678,1048,39.28
5505280,565,777,42.1
5505370,152,266,36.36
5505520,521,1033,33.53
5505580,180,285,38.71
5505610,1584,4418,26.39
5505640,348,492,41.43
5505670,971,1334,42.13
5505730,361,653,35.6
5505820,24524,35588,40.8
5505880,477,652,42.25
5505910,1932,4592,29.61
5505940,3814,9028,29.7
5505970,558,790,41.39
5506000,2396,5566,30.09
5506030,2953,9235,24.23
5506060,1100,2182,33.52
5506270,2728,3745,42.14
5506300,568,1027,35.61
5506420,228,412,35.62
5506450,391,893,30.45
5506480,650,1118,36.76
5506540,3617,5680,38.91
5506570,810,1530,34.62
5506600,2598,6534,28.45
5506630,3769,8919,29.71
5506660,815,1698,32.43
5506690,4335,8599,33.52
5506750,792,1087,42.15
5506780,457,863,34.62
5506810,364,640,36.25
5506840,798,1097,42.11
5506870,625,1130,35.61
5506960,241,436,35.6
5507020,9557,16937,36.07
5507050,1844,3485,34.6
5507170,716,1353,34.61
5507230,184,332,35.66
5507260,847,1600,34.61
5507290,3537,8730,28.83
5507320,18774,33054,36.22
5507380,1521,4088,27.12
5507410,1034,1912,35.1
5507440,1270,2397,34.63
5507470,2876,6974,29.2
5507500,317,661,32.41
5507530,10415,16366,38.89
5507560,283,485,36.85
5507590,940,1291,42.13
