sduni20,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,English less than very well Eligible,Percentage Eligible
4812220,3920,5729,316,104,551,3,3409,1219,1042,1671,1682,359,40.63
4812240,585,642,34,11,111,0,457,166,45,286,264,50,47.68
4812360,142,156,6,4,25,1,109,33,14,69,63,14,47.65
4812390,1146,1995,42,34,166,0,976,222,125,562,447,94,36.49
4812420,3112,4423,81,45,188,0,2909,2271,415,1127,1205,396,41.3
4812460,1838,2018,108,36,349,0,1436,520,141,899,830,156,47.67
4812480,3920,4199,132,31,403,0,3327,2219,636,1456,1542,548,48.28
4812510,1233,1848,110,24,127,1,1110,199,144,559,482,138,40.02
4812540,255,280,15,5,48,0,199,72,20,125,115,22,47.66
4812640,1508,1656,89,29,286,0,1178,427,116,738,681,128,47.66
4812660,314,546,12,9,46,0,267,61,34,154,122,26,36.51
4812700,574,735,51,5,27,2,511,274,42,234,218,141,43.85
4812750,2519,2904,103,39,223,0,2211,456,568,1279,1176,186,46.45
4812780,5626,7507,121,192,401,0,3740,4547,778,2308,1687,2915,42.84
4812810,8565,18898,356,181,694,0,8187,3506,1291,2995,2929,989,31.19
4812870,381,390,23,3,97,0,283,61,35,193,149,38,49.42
4812990,1816,761,17,1,5,0,1662,1718,86,770,828,975,70.47
4813020,1872,9957,36,389,142,0,1304,282,363,955,766,396,15.83
4813050,20375,59899,1373,3325,5718,0,9730,7294,1435,5795,4285,6523,25.38
4813110,2699,2765,166,20,688,0,2006,436,249,1370,1057,267,49.4
4813170,3378,4694,135,97,461,0,2330,1414,288,1258,998,905,41.85
4813200,1769,1643,86,4,280,1,1524,261,240,852,906,80,51.85
4813230,5727,9481,72,256,2975,0,2123,1769,411,1998,2232,1517,37.66
4813260,350,610,13,10,51,0,298,68,38,172,137,29,36.46
4813290,962,4416,25,124,244,10,693,238,62,262,287,164,17.89
4813320,2525,1832,220,12,498,0,2002,261,421,1147,994,122,57.95
4813350,602,1136,39,4,8,0,540,191,60,297,229,74,34.64
4813380,148,125,8,2,33,0,118,27,17,59,70,9,54.21
4813410,761,836,45,15,144,0,595,215,58,372,344,64,47.65
4813440,751,638,56,8,162,0,560,171,64,241,334,75,54.07
4813500,1778,1510,131,19,382,1,1325,405,150,570,790,179,54.08
4813530,3548,4678,178,83,423,0,3181,434,439,1564,1598,264,43.13
4813590,5869,7946,376,209,944,0,4771,3158,379,2001,2181,1525,42.48
4813620,92,117,8,1,4,0,82,44,7,37,35,23,44.02
4813650,2977,4590,134,74,569,2,2382,692,293,1192,1062,476,39.34
4813680,604,529,42,7,95,1,505,131,85,263,246,55,53.31
4813710,344,407,8,4,5,2,308,217,70,173,152,57,45.81
4813740,88,128,7,2,12,0,77,27,23,38,38,8,40.74
4813770,245,189,18,2,51,0,195,33,36,105,103,13,56.45
4813800,658,792,29,18,32,0,615,132,82,331,322,77,45.38
4813860,1027,1315,92,9,47,4,914,489,75,418,391,252,43.85
4813890,160,193,7,4,8,0,150,32,20,81,79,19,45.33
4813920,357,393,16,10,62,4,274,83,35,175,158,35,47.6
4813960,1843,3561,42,36,210,1,1580,468,308,747,791,261,34.1
4813980,347,289,26,3,74,0,261,74,33,117,152,32,54.56
4814010,398,539,30,9,23,0,353,199,24,165,115,61,42.48
4814070,995,1008,57,8,63,0,931,340,107,439,467,93,49.68
4814130,740,928,40,17,119,1,627,216,91,293,290,48,44.36
4814160,447,573,40,4,21,2,398,213,33,182,170,110,43.82
4814190,1136,996,80,12,178,2,950,246,159,495,462,104,53.28
4814250,275,352,25,2,13,1,245,131,20,112,105,68,43.86
4814280,30097,64321,586,4596,4427,85,19240,11303,3976,11647,9892,7792,31.88
4814310,4527,9644,142,174,347,27,4025,1151,453,2082,1732,678,31.95
4814370,4942,5704,136,96,900,1,3585,1910,742,1980,1975,1236,46.42
4814400,1175,1296,52,33,205,12,900,273,117,573,521,116,47.55
4814430,8202,6100,272,162,453,0,6433,7723,1159,2600,2719,4389,57.35
4814450,2428,2470,137,22,159,0,2264,832,266,1062,1133,226,49.57
4814490,690,725,20,9,51,0,551,364,63,318,248,129,48.76
4814520,2728,2288,146,39,615,4,2165,502,316,1084,1280,160,54.39
4814550,970,983,55,8,62,0,907,331,105,428,456,91,49.67
4814580,544,814,49,11,56,0,489,88,64,246,213,61,40.06
4814600,522,379,45,3,103,0,413,55,86,237,205,25,57.94
4814640,1388,1407,79,11,88,0,1298,474,150,612,652,130,49.66
4814670,2820,4138,60,57,473,0,1968,1168,277,904,1151,490,40.53
4814700,1798,2110,46,11,385,11,1200,743,220,955,730,421,46.01
4814730,18126,46715,756,794,1755,0,16581,6720,2985,8774,8081,2309,27.95
4814760,1362,1381,78,11,86,0,1275,466,147,601,640,128,49.65
4814790,1177,2220,75,7,15,0,1056,373,117,580,448,144,34.65
4814820,1630,2828,61,48,237,0,1388,316,178,798,636,133,36.56
4814850,1260,4035,76,45,259,0,941,359,149,479,373,258,23.8
4814880,745,654,52,8,117,2,624,161,105,325,303,68,53.25
4814920,81,51,3,0,1,0,67,72,10,39,41,41,61.36
4814970,2032,3699,44,40,278,0,1696,542,319,777,821,303,35.46
4815000,46175,85181,942,1843,5673,1,39186,16071,6211,18759,13617,10189,35.15
4815120,213,234,9,6,37,2,163,49,21,104,94,21,47.65
4815150,978,866,68,11,153,2,819,212,137,427,398,90,53.04
4815180,6108,8869,284,64,768,29,5078,2820,630,2060,2467,603,40.78
4815210,4884,18188,227,1295,1069,0,2270,1770,382,1172,948,1665,21.17
4815240,6282,9176,504,172,896,4,5446,1955,1667,2676,2705,568,40.64
4815270,41983,47464,234,702,1961,0,38124,33251,3983,17526,14903,6996,46.94
4815300,868,729,46,12,196,1,689,160,101,345,408,51,54.35
4815330,5365,5901,236,152,937,55,4109,1243,528,2621,2380,530,47.62
4815360,57,50,2,0,3,0,46,40,3,21,23,13,53.27
4815400,1379,578,13,1,4,0,1262,1305,65,584,629,740,70.46
4815420,133,323,7,2,14,0,106,56,21,63,46,28,29.17
4815480,258,284,11,7,45,3,198,60,25,126,114,25,47.6
4815510,2447,4504,73,50,641,9,1823,635,461,1087,878,367,35.2
4815540,839,854,37,5,48,0,696,573,86,391,262,334,49.56
4815570,146,167,7,5,25,1,114,35,17,70,64,14,46.65
4815600,344,663,9,7,39,0,296,89,60,139,147,48,34.16
4815690,574,604,16,7,43,0,459,303,52,265,206,107,48.73
4815720,1685,1414,90,24,380,2,1337,310,195,670,791,99,54.37
4815750,3711,6980,64,224,831,32,2465,1529,483,1216,1209,976,34.71
4815810,472,479,27,4,30,0,442,161,51,208,222,44,49.63
4815840,521,484,25,1,82,0,449,77,71,251,267,24,51.84
4815870,193,231,8,5,9,0,180,41,23,97,95,23,45.52
4815910,16041,23774,530,1032,6023,1,8980,5042,1719,5967,6009,3714,40.29
4815930,1502,936,56,9,21,0,1245,1341,177,721,756,763,61.61
4815960,1930,2128,92,18,151,0,1627,1165,251,995,762,306,47.56
4815990,397,404,18,2,23,0,329,271,40,185,124,158,49.56
4816020,434,405,29,5,68,1,363,93,60,191,176,39,51.73
4816080,628,535,47,7,136,0,468,143,53,203,278,63,54.0
4816110,86427,129051,4331,10441,22508,256,46408,42717,8504,27062,25247,32662,40.11
4816140,242,287,5,3,4,1,217,153,50,122,107,40,45.75
4816180,1626,1425,114,18,255,3,1360,352,228,709,662,149,53.29
4816200,1609,2061,144,15,75,7,1433,767,118,656,612,396,43.84
4816230,200452,239347,7698,7730,72184,193,94124,91291,11900,68670,70312,66026,45.58
4816260,150,221,3,3,25,0,105,62,15,48,61,26,40.43
4816290,609,970,29,14,90,3,476,298,124,232,250,155,38.57
4816320,70,90,6,1,3,0,62,33,5,29,27,17,43.75
4816350,66,68,2,1,4,0,53,36,5,30,24,13,49.25
4816380,482,530,21,14,84,5,369,112,47,235,214,48,47.63
4816410,4807,5779,113,96,848,0,3437,2001,748,1930,1872,1339,45.41
4816440,810,823,47,6,51,0,757,275,88,357,378,77,49.6
4816500,3066,3691,134,85,148,0,2866,617,382,1542,1501,359,45.38
4816530,6808,9961,322,343,1074,0,5172,3782,570,2452,2293,1968,40.6
4816570,760,894,14,2,211,0,562,69,66,339,265,38,45.95
4816620,10695,21724,421,787,787,1,8355,5254,699,3543,3452,3177,32.99
4816650,79,80,3,0,5,0,66,54,8,37,25,31,49.69
4816710,4726,7080,422,94,486,3,4254,761,553,2140,1848,528,40.03
4816740,28791,57270,1631,2442,4267,0,22556,7452,2536,7338,10451,3331,33.45
4816770,1089,946,33,4,51,0,877,756,59,401,431,256,53.51
4816860,9677,11677,498,316,6631,0,3260,3218,1498,3129,4396,1537,45.32
4816890,435,381,31,5,68,1,364,94,61,190,177,40,53.31
4816920,132,158,3,3,23,0,94,55,20,53,51,37,45.52
4816950,1525,1806,35,18,23,8,1365,961,312,767,673,253,45.78
4816980,128,140,6,4,22,1,98,30,13,62,57,13,47.76
4817010,693,503,61,3,137,0,550,72,115,315,273,33,57.94
4817040,1756,1492,130,19,378,1,1309,400,148,563,780,176,54.06
4817070,9699,17929,407,681,2142,77,7023,3332,1285,3689,3490,1552,35.11
4817100,922,1071,20,11,13,4,825,588,184,462,407,163,46.26
4817130,203,302,17,4,35,0,149,76,37,99,94,46,40.2
4817160,787,1008,70,7,36,3,701,375,58,321,300,194,43.84
4817190,32,60,2,0,0,0,28,10,3,16,12,4,34.78
4817280,170,254,15,3,17,0,153,27,20,77,66,19,40.09
4817390,14226,6262,122,0,182,0,12881,13484,435,5431,5294,8860,69.44
4817400,44,79,3,0,1,0,39,15,4,22,17,6,35.77
4817460,435,370,32,5,94,0,324,99,37,139,193,44,54.04
4817550,182,259,5,3,11,0,170,133,24,66,71,23,41.27
4817580,1241,1453,73,20,38,0,1120,327,151,578,426,187,46.07
4817610,2989,3828,267,27,139,12,2662,1425,219,1218,1138,736,43.85
4817640,10120,14163,160,395,5055,1,3841,3641,808,3313,4042,2752,41.68
4817700,10417,30827,392,1509,1058,0,6740,3666,1226,3031,2863,2170,25.26
4817730,11826,7374,444,68,169,0,9800,10556,1397,5675,5954,6011,61.59
4817760,2896,12990,112,278,226,1,2436,1042,251,1149,639,514,18.23
4817790,1056,1071,60,8,67,0,988,361,114,466,496,99,49.65
4817830,712,836,18,4,152,4,475,294,87,378,289,167,45.99
4817850,11595,9874,838,182,1532,0,8063,8892,2340,4020,5364,2320,54.01
4817880,947,1137,22,19,167,0,677,395,147,380,369,264,45.44
4817960,1193,1209,68,10,76,0,1116,408,129,526,561,112,49.67
4818000,29397,34772,909,362,3730,0,19249,21184,2385,8773,9232,9536,45.81
4818030,197,295,18,4,20,0,177,32,23,89,77,22,40.04
4818060,3233,1375,14,2,37,0,2961,3111,73,1212,1163,2130,70.16
4818070,482,507,14,6,36,0,385,254,44,222,173,90,48.74
4818120,1057,1218,43,16,94,0,928,191,238,537,493,78,46.46
4818150,13550,4714,626,102,892,39,11079,12291,1427,5198,6112,4304,74.19
4818180,37067,19710,533,883,1976,80,34101,34888,1818,11824,12107,21257,65.29
4818210,1584,1747,75,15,124,0,1336,956,206,817,625,251,47.55
4818280,3218,3778,81,20,689,20,2148,1330,394,1711,1306,754,46.0
4818300,64102,52190,2245,1567,5367,5,48533,53633,9481,26922,21801,31150,55.12
4818330,446,560,24,10,72,1,378,130,55,176,175,29,44.33
4818360,3541,5861,299,113,607,0,2521,1405,597,1649,1545,902,37.66
4818390,1111,1031,54,2,177,1,957,164,151,535,568,50,51.87
4818480,877,815,32,8,229,0,644,117,144,443,417,69,51.83
4818540,3216,7230,147,74,518,0,2261,1238,288,1308,1231,702,30.79
4818600,299,448,27,6,31,0,269,48,35,135,117,33,40.03
4818660,254,215,19,3,55,0,189,58,21,81,113,25,54.16
4818690,553,574,29,9,44,0,506,194,65,229,246,50,49.07
4818720,1575,1465,76,4,249,1,1358,233,215,759,806,72,51.81
4818750,302,219,26,1,60,0,239,31,50,137,119,15,57.97
4818780,256,372,21,7,36,0,223,79,68,109,110,23,40.76
4818810,3687,5431,112,204,1483,0,1851,1251,395,1375,1468,988,40.44
4818840,101,74,9,0,20,0,80,10,17,46,40,5,57.71
4818890,158,174,8,1,12,0,133,95,21,81,62,25,47.59
4818900,1291,990,41,26,77,0,1016,1211,192,379,405,681,56.6
4818940,1645,1809,72,47,287,17,1260,381,162,803,729,162,47.63
4819020,297,327,14,3,23,0,250,179,39,153,117,47,47.6
4819050,242,315,20,4,30,0,213,45,30,108,96,25,43.45
4819080,833,2677,51,30,172,0,621,238,98,316,246,172,23.73
4819110,359,450,31,3,16,1,318,177,26,145,137,88,44.38
4819140,220,327,19,4,38,0,161,82,40,107,102,49,40.22
4819170,1240,2718,56,27,212,0,861,484,110,502,478,279,31.33
4819280,543,806,46,10,93,0,397,202,98,264,251,122,40.25
4819320,761,1671,43,15,93,0,611,300,134,354,284,127,31.29
4819350,4510,4969,215,42,354,0,3801,2724,587,2322,1781,715,47.58
4819380,4597,6535,119,67,277,0,4297,3355,614,1665,1780,585,41.3
4819440,642,557,20,2,30,0,517,446,35,237,254,151,53.54
4819500,78,100,7,1,4,0,70,37,6,32,30,19,43.82
4819530,179,216,8,5,9,0,167,36,22,90,88,21,45.32
4819560,6800,12515,204,139,1783,25,5067,1765,1281,3022,2439,1021,35.21
4819620,463,487,13,6,34,0,370,244,42,214,167,87,48.74
4819650,54819,98846,1924,11002,18674,162,21565,17015,4355,26394,14933,16821,35.67
4819700,90525,99685,2635,4320,27145,138,46970,41006,7156,30396,27779,28948,47.59
4819740,1035,1137,61,20,196,0,809,293,80,506,468,88,47.65
4819770,783,727,38,2,124,0,675,116,106,377,401,36,51.85
4819820,609,255,6,0,2,0,557,576,29,258,278,327,70.49
4819830,10273,13325,453,182,1427,43,8303,4835,895,3198,3884,1148,43.53
4819840,3440,6488,220,20,45,0,3085,1090,342,1695,1310,422,34.65
4819950,3193,8299,108,350,358,27,2473,964,503,1198,1186,633,27.78
4819980,776,994,69,7,36,3,691,370,57,316,295,191,43.84
4820010,17763,83157,571,2568,4272,104,12092,4046,1214,5901,5325,3058,17.6
4820040,314,348,14,9,54,3,241,73,31,153,139,31,47.43
4820070,327,377,13,5,29,0,287,59,74,166,153,24,46.45
4820100,310,316,14,2,18,0,258,212,32,144,97,124,49.52
4820130,252,256,11,2,14,0,209,172,26,117,79,100,49.61
4820160,1163,1732,73,26,223,6,830,756,120,397,425,339,40.17
4820190,2472,2598,71,32,183,0,1974,1303,224,1139,888,462,48.76
4820220,3109,4657,278,62,320,2,2798,500,364,1408,1216,347,40.03
4820250,17415,10151,359,314,4551,0,11973,12154,589,5277,5783,7155,63.18
4820280,12309,13164,620,360,4108,92,8270,4762,1313,4748,4283,1483,48.32
4820310,615,678,29,6,48,0,519,371,80,317,243,97,47.56
4820340,43207,59166,1330,5754,11012,0,26011,17591,3151,15465,9877,19146,42.21
4820370,207,465,12,3,5,0,196,48,35,105,86,23,30.8
4820400,629,548,46,7,138,0,469,138,54,216,275,63,53.44
4820460,319,326,20,2,81,0,237,51,29,162,125,32,49.46
4820500,3654,5318,295,97,515,2,3179,1134,974,1557,1570,332,40.73
4820520,162,178,10,3,31,0,127,46,12,79,73,14,47.65
4820550,1352,853,26,9,19,0,1270,1155,58,474,431,320,61.32
4820600,10325,26826,499,449,1186,3,8182,4016,1647,4608,3759,1944,27.79
4820610,201,394,4,4,22,0,173,51,34,81,86,29,33.78
4820640,1543,2278,131,29,264,0,1130,571,276,750,712,341,40.38
4820700,3381,2949,71,37,895,0,2462,394,701,1702,1775,225,53.41
4820760,2035,2140,117,40,556,0,1508,403,278,866,863,265,48.74
4820790,208,218,6,3,15,0,166,109,19,96,75,39,48.83
4820850,1660,1953,99,27,48,0,1497,432,203,776,562,253,45.95
4820960,1181,2438,37,49,119,6,1022,303,119,534,448,180,32.63
4820970,139,167,6,4,7,0,130,28,17,70,68,16,45.42
4821000,511,744,41,14,72,0,445,159,136,218,220,47,40.72
4821030,1304,1437,62,12,102,0,1099,787,169,672,515,207,47.57
4821060,2460,2736,119,24,198,0,2067,1470,323,1266,975,394,47.34
4821090,375,314,20,5,85,1,298,69,43,149,176,22,54.43
4821150,18942,19222,248,778,3658,0,11928,11445,1854,6618,7220,6906,49.63
4821180,239,281,14,4,7,0,215,62,29,112,81,36,45.96
4821270,332,336,19,3,21,0,310,113,36,146,156,31,49.7
4821300,103,108,3,1,8,0,82,54,9,47,37,19,48.82
4821330,451,531,26,7,13,0,407,117,56,211,154,69,45.93
4821360,2264,2726,99,63,110,0,2116,456,282,1139,1109,265,45.37
4821390,10599,12623,628,173,307,0,9561,2755,1298,4957,3600,1612,45.64
4821420,20491,20341,418,723,7593,28,8983,10309,1633,6278,7490,7311,50.18
4821450,1291,1489,53,20,114,0,1133,234,291,656,603,96,46.44
4821480,86,88,4,1,5,0,72,59,9,40,27,34,49.43
4821540,625,1317,20,23,49,4,554,158,62,288,240,93,32.18
4821560,22,28,2,0,1,0,19,10,2,9,8,5,44.0
4821590,295,714,16,3,29,0,237,123,46,142,101,59,29.24
4821600,1183,1603,89,28,68,0,1050,590,71,489,341,182,42.46
4821630,783,657,42,11,177,1,622,144,91,311,368,46,54.37
4821660,4829,25204,98,982,385,0,3372,755,916,2440,1957,1023,16.08
4821720,4605,8013,170,137,668,0,3922,894,502,2258,1795,376,36.5
4821750,1408,2779,45,13,138,0,1086,879,76,481,494,317,33.63
4821780,4132,4209,142,75,97,46,3662,2709,586,1830,1777,586,49.54
4821810,1580,1737,69,45,276,16,1209,366,155,771,700,156,47.63
4821840,111,142,10,1,5,0,98,53,8,45,42,27,43.87
4821900,969,813,52,14,218,1,769,178,112,385,455,57,54.38
4821930,256,328,23,2,12,1,228,122,19,104,97,63,43.84
4821960,602,904,54,12,62,0,541,97,70,272,235,67,39.97
4821990,198,201,11,2,13,0,185,68,21,87,93,19,49.62
4822020,48,42,1,0,2,0,39,33,3,18,19,11,53.33
4822050,488,424,15,2,23,0,393,339,26,180,193,115,53.51
4822120,1367,1506,65,13,107,0,1152,825,177,704,539,217,47.58
4822140,142,279,3,3,16,0,122,36,24,57,61,20,33.73
4822170,4626,4036,97,51,1224,0,3369,539,959,2329,2428,308,53.41
4822230,795,1140,63,20,109,0,694,248,205,339,344,73,41.09
4822260,422,428,24,3,27,0,395,144,46,186,198,40,49.65
4822320,1402,1950,68,62,426,0,836,425,101,567,448,279,41.83
4822350,151,226,11,2,8,0,137,69,13,59,56,33,40.05
4822380,1037,1245,24,21,183,0,741,432,161,416,404,289,45.44
4822410,1936,2620,96,65,401,0,1459,403,192,820,751,258,42.49
4822470,13697,6903,679,100,976,0,9274,11711,1488,5181,6769,3842,66.49
4822500,661,577,14,7,175,0,482,77,137,333,347,44,53.39
4822530,18726,12584,22,546,262,0,16673,16231,1674,7793,8240,7790,59.81
4822560,1294,1304,40,17,232,0,1036,191,280,655,643,91,49.81
4822590,610,1095,37,4,12,0,541,207,60,299,231,80,35.78
4822620,21,26,1,1,1,0,20,4,3,11,10,3,44.68
4822650,181,231,16,2,8,1,161,86,13,74,69,44,43.93
4822680,86,110,8,1,4,0,77,41,6,35,33,21,43.88
4822710,633,555,44,7,99,1,529,137,89,276,258,58,53.28
4822740,768,778,44,6,49,0,718,262,83,339,361,72,49.68
4822770,981,1131,40,15,87,0,861,178,221,498,458,73,46.45
4822800,595,603,34,5,38,0,556,203,64,262,279,56,49.67
4822830,1323,1453,78,26,251,0,1034,375,102,647,598,112,47.66
4822850,70,90,6,1,3,0,62,33,5,29,27,17,43.75
4822890,1525,1107,133,7,301,0,1209,157,254,693,600,74,57.94
4822920,1586,1862,40,10,340,10,1059,656,194,843,644,372,46.0
4822970,3994,4091,245,30,1018,0,2968,645,369,2027,1563,396,49.4
4822980,930,1120,41,26,45,0,870,187,116,468,455,109,45.37
4823010,2822,3614,253,26,131,12,2513,1345,207,1150,1074,695,43.85
4823040,148,150,8,1,9,0,138,51,16,65,69,14,49.66
4823070,506,690,36,11,54,0,443,149,111,222,204,55,42.31
4823100,1587,660,9,4,19,12,1375,1493,104,527,624,996,70.63
4823160,105,113,5,3,35,1,71,41,11,41,37,13,48.17
4823190,68,69,4,1,4,0,64,23,7,30,32,6,49.64
4823250,5277,10477,454,500,1108,0,3508,1742,181,1007,1217,881,33.5
4823280,1815,1996,80,52,317,19,1390,420,178,886,805,179,47.63
4823310,2359,2523,119,69,787,18,1585,913,252,910,821,284,48.32
4823370,347,541,23,15,63,0,277,114,81,147,158,27,39.08
4823400,825,997,37,23,48,0,765,173,103,407,397,93,45.28
4823430,1938,2295,44,23,29,10,1735,1221,397,975,856,321,45.78
4823460,570,851,50,11,59,0,513,92,67,258,224,64,40.11
4823490,741,872,14,2,206,0,548,67,64,330,258,37,45.94
4823640,288185,313280,6517,17930,98262,629,126847,147135,14638,103020,88615,112931,47.91
4823670,972,1456,87,19,100,1,875,156,114,440,380,109,40.03
4823700,114,134,2,0,32,0,84,10,10,51,40,6,45.97
4823730,343,377,15,10,60,4,263,79,34,168,152,34,47.64
4823760,291,342,17,5,8,0,262,76,35,136,98,44,45.97
4823790,2598,2207,192,28,559,1,1937,593,220,833,1154,261,54.07
4823820,1502,4469,36,123,391,29,1074,235,263,459,387,195,25.15
4823850,778,905,16,2,212,0,579,75,69,346,273,40,46.23
4823880,410,492,10,8,72,0,293,171,64,165,160,114,45.45
4823910,25518,46950,1017,1287,8429,147,13020,10023,2704,8228,8422,6299,35.21
4823970,238,448,15,1,3,0,213,75,24,117,91,29,34.69
4824000,1740,1478,129,19,374,1,1297,397,147,558,773,175,54.07
4824030,13891,11654,742,200,3133,19,11027,2556,1608,5521,6520,815,54.38
4824060,25934,43950,1045,1838,8747,32,14302,7401,2149,6242,6340,5688,37.11
4824100,4801,12522,244,189,614,22,3697,1894,735,2153,1710,1005,27.71
4824120,601,873,28,6,76,3,500,278,62,203,243,59,40.77
4824150,872,948,35,8,79,0,738,510,127,385,344,130,47.91
4824180,1832,1867,63,33,43,20,1624,1201,260,811,788,260,49.53
4824210,1241,2340,79,7,16,0,1112,393,123,611,472,152,34.66
4824240,565,621,33,11,107,0,442,160,43,276,255,48,47.64
4824260,2325,2917,126,52,373,3,1968,678,286,919,912,151,44.35
4824300,115,117,7,1,7,0,108,39,12,51,54,11,49.57
4824330,262,275,7,3,19,0,209,138,24,121,94,49,48.79
4824360,161,177,7,4,25,1,125,37,16,78,69,16,47.63
4824420,30201,39850,1078,3091,5175,82,15619,18539,1564,7963,6743,15967,43.11
4824450,338,762,15,8,54,0,237,130,30,137,129,74,30.73
4824480,655,720,29,19,114,7,502,152,64,320,291,65,47.64
4824530,1072,1290,47,30,52,0,1002,216,134,539,525,125,45.39
4824590,4269,4374,262,32,1088,0,3173,689,394,2167,1671,423,49.39
4824600,1874,4535,101,20,187,0,1507,782,290,900,644,377,29.24
4824630,3298,2393,288,16,651,0,2615,341,550,1498,1298,159,57.95
4824660,133,135,8,1,8,0,125,46,14,59,63,13,49.63
4824730,1812,1581,38,20,480,0,1320,211,376,912,951,121,53.4
4824750,1018,427,9,1,3,0,932,964,48,432,464,547,70.45
4824780,1252,1441,34,60,191,0,1031,491,200,370,423,91,46.49
4824810,731,537,64,3,146,0,578,77,119,333,287,37,57.65
4824840,875,1584,57,8,22,1,781,299,88,410,330,111,35.58
4824900,209,304,17,6,29,0,182,65,56,89,90,19,40.74
4824930,3332,7098,104,128,255,20,2963,847,333,1532,1275,499,31.95
4824960,1008,1194,23,12,15,5,902,635,206,507,445,167,45.78
4824990,20446,33423,798,1498,5436,1,13161,11485,4126,6562,8773,3898,37.96
4825020,725,762,21,9,54,0,579,382,66,334,261,135,48.76
4825110,439,383,9,5,116,0,320,51,91,221,231,29,53.41
4825140,1001,1104,47,9,77,0,845,604,131,516,396,159,47.55
4825170,48976,86491,1450,6199,13059,10,26037,20660,5221,17511,13988,16141,36.15
4825200,2327,4282,70,48,610,9,1734,604,438,1034,835,349,35.21
4825230,597,1271,19,23,46,4,530,152,60,274,228,89,31.96
4825260,13181,50435,527,1127,1719,0,10257,3535,1060,4717,3485,1860,20.72
4825290,27,35,2,0,1,0,24,13,2,11,10,7,43.55
4825320,1515,2240,56,20,335,3,1199,326,254,695,636,164,40.35
4825410,73,46,1,0,1,0,68,62,3,25,23,17,61.34
4825440,1187,1308,57,11,93,0,1001,716,154,612,468,188,47.58
4825470,393,330,21,6,89,1,312,72,46,156,185,23,54.36
4825500,2427,4906,77,182,913,0,1328,722,284,993,974,533,33.1
4825530,649,714,29,18,113,7,497,150,64,317,288,64,47.62
4825560,1225,1246,54,7,70,0,1016,837,125,570,383,488,49.58
4825590,5271,9941,337,31,69,0,4727,1670,523,2598,2008,646,34.65
4825620,3819,3953,294,78,1117,0,2785,822,349,1615,1419,542,49.14
4825660,39663,44812,1965,2384,16783,348,21169,13076,13510,9970,14230,4958,46.95
4825680,5315,3352,101,35,76,0,4991,4540,226,1862,1695,1260,61.32
4825710,1617,1173,141,8,319,0,1282,167,269,735,636,78,57.96
4825740,38091,59502,642,3077,15651,1,21403,14183,3666,13542,13809,8513,39.03
4825790,103,108,3,1,8,0,82,54,9,47,37,19,48.82
4825800,174,109,7,1,2,0,144,156,21,84,88,89,61.48
4825870,270,274,15,2,17,0,253,92,29,119,127,25,49.63
4825890,352,387,15,10,61,4,269,81,35,172,156,35,47.63
4825920,1277,1685,64,30,152,0,1145,156,158,563,575,95,43.11
4825950,164,211,15,1,8,1,146,78,12,67,63,40,43.73
4825980,1026,2858,77,77,145,0,878,308,134,375,414,195,26.42
4826040,3041,2044,4,89,43,0,2707,2636,272,1265,1338,1265,59.8
4826070,61,39,1,0,1,0,58,52,3,21,20,15,61.0
4826100,1804,2680,154,33,308,0,1320,671,327,878,834,404,40.23
4826130,21083,7498,182,155,212,0,19095,20072,828,7872,8236,13332,73.77
